sen_ID_lid_rad,time_s,x,y,v
0,2.800000,5.403735,3.190617,0.000000
0,2.800000,8.068067,-4.166169,0.000000
0,2.800000,-3.439358,2.751056,0.000000
0,2.833333,5.738838,3.268771,0.000000
0,2.833333,8.021402,-4.017409,0.000000
0,2.833333,-3.081166,2.978488,0.000000
0,2.866666,5.655960,3.550206,0.000000
0,2.866666,7.558166,-3.661837,0.000000
0,2.866666,-3.136951,3.413728,0.000000
0,2.900000,5.761714,3.183814,0.000000
0,2.900000,7.285042,-3.950589,0.000000
0,2.900000,-3.000031,3.205640,0.000000
0,2.933333,5.826266,2.962130,0.000000
0,2.933333,6.972264,-4.091160,0.000000
0,2.933333,-2.900172,3.146729,0.000000
0,2.966666,6.081023,3.062838,0.000000
0,2.966666,6.851307,-3.905897,0.000000
0,2.966666,-2.605899,3.414647,0.000000
0,3.000000,6.082360,2.981740,0.000000
0,3.000000,6.478611,-3.899030,0.000000
0,3.000000,-2.560771,3.505166,0.000000
0,3.033333,6.456173,2.799080,0.000000
0,3.033333,6.480140,-3.990347,0.000000
0,3.033333,-2.138826,3.498495,0.000000
0,3.066666,6.886537,2.442573,0.000000
0,3.066666,6.540034,-4.252170,0.000000
0,3.066666,-1.655922,3.322315,0.000000
0,3.100000,6.929221,2.597530,0.000000
0,3.100000,6.214126,-3.999224,0.000000
0,3.100000,-1.556228,3.661901,0.000000
0,3.133333,7.210735,2.573966,0.000000
0,3.133333,6.128992,-3.921529,0.000000
0,3.133333,-1.213167,3.827230,0.000000
0,3.166666,7.421555,2.311113,0.000000
0,3.166666,5.975169,-4.079894,0.000000
0,3.166666,-0.936200,3.757496,0.000000
0,3.200000,7.476029,2.105332,0.000000
0,3.200000,5.667069,-4.177996,0.000000
0,3.200000,-0.810919,3.749021,0.000000
0,3.233333,7.527252,2.056045,0.000000
0,3.233333,5.357848,-4.116454,0.000000
0,3.233333,-0.677404,3.870393,0.000000
0,3.266666,7.558875,1.956663,0.000000
0,3.266666,5.031220,-4.101899,0.000000
0,3.266666,-0.555732,3.914048,0.000000
0,3.300000,7.843433,1.989871,0.000000
0,3.300000,4.959777,-3.951691,0.000000
0,3.300000,-0.177183,4.062173,0.000000
0,3.333333,7.984244,1.986237,0.000000
0,3.333333,4.742336,-3.841388,0.000000
0,3.333333,0.057590,4.170374,0.000000
0,3.366666,8.432308,1.659035,0.000000
0,3.366666,4.829956,-4.057762,0.000000
0,3.366666,0.599646,3.951880,0.000000
0,3.400000,8.060998,1.759808,0.000000
0,3.400000,4.096073,-3.849309,0.000000
0,3.400000,0.322420,4.158194,0.000000
0,3.433333,8.494402,1.573084,0.000000
0,3.433333,4.164834,-3.931545,0.000000
0,3.433333,0.850061,4.073801,0.000000
0,3.466666,8.947438,1.493899,0.000000
0,3.466666,4.251221,-3.909471,0.000000
0,3.466666,1.397551,4.093699,0.000000
0,3.500000,8.727786,1.167100,0.000000
0,3.500000,3.662977,-4.138280,0.000000
0,3.500000,1.272632,3.862695,0.000000
0,3.533333,9.093133,1.189513,0.000000
0,3.533333,3.657854,-4.021183,0.000000
0,3.533333,1.733055,3.977579,0.000000
0,3.566666,9.263581,1.192556,0.000000
0,3.566666,3.456018,-3.926798,0.000000
0,3.566666,1.998988,4.069733,0.000000
0,3.600000,9.529543,0.931952,0.000000
0,3.600000,3.347947,-4.099437,0.000000
0,3.600000,2.360908,3.894844,0.000000
0,3.633333,9.658064,1.017877,0.000000
0,3.633333,3.100754,-3.928957,0.000000
0,3.633333,2.585927,4.063055,0.000000
0,3.666666,9.894806,0.814054,0.000000
0,3.666666,2.960166,-4.051667,0.000000
0,3.666666,2.919774,3.938058,0.000000
0,3.700000,10.080941,0.569770,0.000000
0,3.700000,2.767423,-4.218311,0.000000
0,3.700000,3.203689,3.769109,0.000000
0,3.733333,10.136752,0.830983,0.000000
0,3.733333,2.442877,-3.882961,0.000000
0,3.733333,3.358022,4.102134,0.000000
0,3.766666,10.207024,0.680609,0.000000
0,3.766666,2.131381,-3.962729,0.000000
0,3.766666,3.527627,4.020024,0.000000
0,3.800000,10.524964,0.776996,0.000000
0,3.800000,2.066209,-3.799294,0.000000
0,3.800000,3.945780,4.181098,0.000000
0,3.833333,10.364958,0.465207,0.000000
0,3.833333,1.521820,-4.047617,0.000000
0,3.833333,3.886936,3.930395,0.000000
0,3.866666,11.129707,0.378008,0.000000
0,3.866666,1.900982,-4.074958,0.000000
0,3.866666,4.753866,3.900656,0.000000
0,3.900000,11.266065,0.375879,0.000000
0,3.900000,1.650623,-4.020860,0.000000
0,3.900000,4.993497,3.952338,0.000000
0,3.933333,11.093655,0.594395,0.000000
0,3.933333,1.090434,-3.749767,0.000000
0,3.933333,4.925520,4.220995,0.000000
0,3.966666,11.213554,0.246315,0.000000
0,3.966666,0.821564,-4.048942,0.000000
0,3.966666,5.151085,3.919366,0.000000
0,4.000000,11.833434,0.286715,0.000000
0,4.000000,1.051759,-3.963327,0.000000
0,4.000000,5.877936,4.002509,0.000000
0,4.033333,12.007465,0.141653,0.000000
0,4.033333,0.838591,-4.066881,0.000000
0,4.033333,6.160314,3.896464,0.000000
0,4.066666,11.872997,0.090282,0.000000
0,4.066666,0.319485,-4.080468,0.000000
0,4.066666,6.135642,3.880368,0.000000
0,4.100000,12.223113,0.189283,0.000000
0,4.100000,0.287597,-3.947419,0.000000
0,4.100000,6.597077,4.010889,0.000000
0,4.133333,12.567261,0.093263,0.000000
0,4.133333,0.252446,-4.013143,0.000000
0,4.133333,7.054137,3.942619,0.000000
0,4.166666,12.471565,0.097586,0.000000
0,4.166666,-0.219771,-3.982284,0.000000
0,4.166666,7.073021,3.970913,0.000000
0,4.200000,12.794264,0.151683,0.000000
0,4.200000,-0.270739,-3.905425,0.000000
0,4.200000,7.512042,4.045189,0.000000
0,4.233333,12.994375,-0.228861,0.000000
0,4.233333,-0.441369,-4.266986,0.000000
0,4.233333,7.830291,3.681026,0.000000
0,4.266666,12.887712,0.174631,0.000000
0,4.266666,-0.915773,-3.848300,0.000000
0,4.266666,7.843654,4.097091,0.000000
0,4.300000,13.388507,-0.135010,0.000000
0,4.300000,-0.779645,-4.146540,0.000000
0,4.300000,8.466438,3.796213,0.000000
0,4.333333,13.600413,0.110137,0.000000
0,4.333333,-0.929258,-3.893789,0.000000
0,4.333333,8.802369,4.046306,0.000000
0,4.366666,13.708179,-0.084635,0.000000
0,4.366666,-1.179788,-4.084759,0.000000
0,4.366666,9.036273,3.852660,0.000000
0,4.400000,13.983582,-0.057765,0.000000
0,4.400000,-1.259386,-4.057889,0.000000
0,4.400000,9.439997,3.876835,0.000000
0,4.433333,13.999605,-0.050121,0.000000
0,4.433333,-1.592807,-4.050245,0.000000
0,4.433333,9.588787,3.881767,0.000000
0,4.466666,14.528677,-0.130708,0.000000
0,4.466666,-1.407625,-4.130832,0.000000
0,4.466666,10.255069,3.798448,0.000000
0,4.500000,14.349864,0.052580,0.000000
0,4.500000,-1.924772,-3.947544,0.000000
0,4.500000,10.217911,3.978986,0.000000
0,4.533333,14.828071,0.023118,0.000000
0,4.533333,-1.779343,-3.977006,0.000000
0,4.533333,10.839995,3.946774,0.000000
0,4.566666,14.551223,0.037779,0.000000
0,4.566666,-2.383413,-3.962345,0.000000
0,4.566666,10.709247,3.958684,0.000000
0,4.600000,15.134380,-0.074256,0.000000
0,4.600000,-2.121924,-4.074380,0.000000
0,4.600000,11.440725,3.843900,0.000000
0,4.633333,15.220653,-0.171998,0.000000
0,4.633333,-2.351762,-4.172122,0.000000
0,4.633333,11.677542,3.743408,0.000000
0,4.666666,15.376907,-0.078601,0.000000
0,4.666666,-2.506065,-4.078725,0.000000
0,4.666666,11.986562,3.834055,0.000000
0,4.700000,15.735160,-0.049047,0.000000
0,4.700000,-2.452812,-4.049171,0.000000
0,4.700000,12.499803,3.860859,0.000000
0,4.733333,15.541430,0.082311,0.000000
0,4.733333,-2.945987,-3.917813,0.000000
0,4.733333,12.463284,3.989467,0.000000
0,4.766666,15.945606,0.345491,0.000000
0,4.766666,-2.835701,-3.654633,0.000000
0,4.766666,13.026892,4.249897,0.000000
0,4.800000,16.102194,-0.166041,0.000000
0,4.800000,-2.967446,-4.166165,0.000000
0,4.800000,13.345136,3.735615,0.000000
0,4.833333,16.116379,-0.141467,0.000000
0,4.833333,-3.236039,-4.141591,0.000000
0,4.833333,13.523198,3.757438,0.000000
0,4.866666,16.499823,-0.197333,0.000000
0,4.866666,-3.129818,-4.197457,0.000000
0,4.866666,14.072741,3.698822,0.000000
0,4.900000,16.805567,0.010141,0.000000
0,4.900000,-3.095741,-3.989983,0.000000
0,4.900000,14.546807,3.903546,0.000000
0,4.933333,16.792194,-0.162143,0.000000
0,4.933333,-3.375225,-4.162267,0.000000
0,4.933333,14.703978,3.728513,0.000000
0,4.966666,17.011507,-0.058188,0.000000
0,4.966666,-3.416469,-4.058312,0.000000
0,4.966666,15.096057,3.829717,0.000000
0,5.000000,17.246711,-0.118054,0.000000
0,5.000000,-3.436265,-4.118178,0.000000
0,5.000000,15.506249,3.767102,0.000000
0,5.033333,17.339001,0.063684,0.000000
0,5.033333,-3.593420,-3.936440,0.000000
0,5.033333,15.775749,3.946090,0.000000
0,5.066666,17.122801,0.046001,0.000000
0,5.066666,-4.053509,-3.954123,0.000000
0,5.066666,15.738982,3.925656,0.000000
0,5.100000,17.357733,0.150131,0.000000
0,5.100000,-4.056912,-3.849993,0.000000
0,5.100000,16.155569,4.027036,0.000000
0,5.133333,17.910661,-0.352737,0.000000
0,5.133333,-3.736762,-4.352861,0.000000
0,5.133333,16.892374,3.521419,0.000000
0,5.166666,17.892136,-0.089963,0.000000
0,5.166666,-3.982510,-4.090087,0.000000
0,5.166666,17.059948,3.781443,0.000000
0,5.200000,17.788513,0.020618,0.000000
0,5.200000,-4.307800,-3.979506,0.000000
0,5.200000,17.144647,3.889274,0.000000
0,5.233333,18.004575,0.077880,0.000000
0,5.233333,-4.307850,-3.922244,0.000000
0,5.233333,17.551252,3.943785,0.000000
0,5.266666,18.280437,-0.157787,0.000000
0,5.266666,-4.242543,-4.157911,0.000000
0,5.266666,18.019881,3.705368,0.000000
0,5.300000,18.392814,-0.121938,0.000000
0,5.300000,-4.335167,-4.122062,0.000000
0,5.300000,18.327246,3.738467,0.000000
0,5.333333,18.248381,-0.107476,0.000000
0,5.333333,-4.679045,-4.107600,0.000000
0,5.333333,18.380023,3.750180,0.000000
0,5.366666,18.624543,0.026608,0.000000
0,5.366666,-4.496773,-3.973516,0.000000
0,5.366666,18.955618,3.881514,0.000000
0,5.400000,18.747324,-0.170184,0.000000
0,5.400000,-4.562326,-4.170308,0.000000
0,5.400000,19.280054,3.681971,0.000000
0,5.433333,18.799121,-0.084441,0.000000
0,5.433333,-4.693307,-4.084565,0.000000
0,5.433333,19.535728,3.764964,0.000000
0,5.466666,18.906417,-0.155206,0.000000
0,5.466666,-4.763234,-4.155330,0.000000
0,5.466666,19.849124,3.691449,0.000000
0,5.500000,19.193808,0.079836,0.000000
0,5.500000,-4.647510,-3.920288,0.000000
0,5.500000,20.344836,3.923742,0.000000
0,5.533333,19.018762,0.015856,0.000000
0,5.533333,-4.988668,-3.984268,0.000000
0,5.533333,20.378111,3.857029,0.000000
0,5.566666,19.287935,0.027686,0.000000
0,5.566666,-4.880051,-3.972438,0.000000
0,5.566666,20.855606,3.866146,0.000000
0,5.600000,19.341244,-0.074862,0.000000
0,5.600000,-4.981742,-4.074986,0.000000
0,5.600000,21.117237,3.760905,0.000000
0,5.633333,19.511376,-0.070720,0.000000
0,5.633333,-4.961056,-4.070844,0.000000
0,5.633333,21.495691,3.762370,0.000000
0,5.666666,19.550733,-0.346210,0.000000
0,5.666666,-5.065588,-4.346334,0.000000
0,5.666666,21.743370,3.484223,0.000000
0,5.700000,19.774693,0.303977,0.000000
0,5.700000,-4.979962,-3.696147,0.000000
0,5.700000,22.175652,4.131771,0.000000
0,5.733333,19.964876,-0.236014,0.000000
0,5.733333,-4.922557,-4.236139,0.000000
0,5.733333,22.574157,3.589159,0.000000
0,5.766666,20.166996,0.086895,0.000000
0,5.766666,-4.847660,-3.913229,0.000000
0,5.766666,22.984599,3.909467,0.000000
0,5.800000,20.073229,-0.379557,0.000000
0,5.800000,-5.063094,-4.379681,0.000000
0,5.800000,23.099154,3.440432,0.000000
0,5.833333,20.499541,-0.178426,0.000000
0,5.833333,-4.752894,-4.178550,0.000000
0,5.833333,23.733788,3.638998,0.000000
0,5.866666,20.427607,0.213135,0.000000
0,5.866666,-4.935384,-3.786989,0.000000
0,5.866666,23.870177,4.028013,0.000000
0,5.900000,20.383148,0.194177,0.000000
0,5.900000,-5.084844,-3.805947,0.000000
0,5.900000,24.034041,4.006526,0.000000
0,5.933333,20.851538,-0.012456,0.000000
0,5.933333,-4.715899,-4.012580,0.000000
0,5.933333,24.710753,3.797384,0.000000
0,5.966666,20.632082,0.006237,0.000000
0,5.966666,-5.029244,-3.993887,0.000000
0,5.966666,24.699620,3.813586,0.000000
0,6.000000,20.671091,0.003621,0.000000
0,6.000000,-5.078569,-3.996503,0.000000
0,6.000000,24.946951,3.808498,0.000000
0,6.033333,20.781198,0.076879,0.000000
0,6.033333,-5.051241,-3.923245,0.000000
0,6.033333,25.265381,3.879302,0.000000
0,6.066666,20.935225,0.015608,0.000000
0,6.066666,-4.974436,-3.984516,0.000000
0,6.066666,25.627732,3.815596,0.000000
0,6.100000,20.684635,0.024909,0.000000
0,6.100000,-5.296694,-3.975215,0.000000
0,6.100000,25.585464,3.822480,0.000000
0,6.133333,20.889723,-0.396596,0.000000
0,6.133333,-5.157717,-4.396720,0.000000
0,6.133333,25.998875,3.398578,0.000000
0,6.166666,21.240927,-0.251025,0.000000
0,6.166666,-4.867069,-4.251149,0.000000
0,6.166666,26.558402,3.541769,0.000000
0,6.200000,21.032744,-0.229906,0.000000
0,6.200000,-5.130253,-4.230031,0.000000
0,6.200000,26.558543,3.560526,0.000000
0,6.233333,21.092287,0.098769,0.000000
0,6.233333,-5.120156,-3.901355,0.000000
0,6.233333,26.826408,3.886859,0.000000
0,6.266666,21.117441,-0.125136,0.000000
0,6.266666,-5.138891,-4.125260,0.000000
0,6.266666,27.059886,3.660630,0.000000
0,6.300000,21.236877,-0.068823,0.000000
0,6.300000,-5.057788,-4.068947,0.000000
0,6.300000,27.387646,3.714637,0.000000
0,6.333333,21.382988,0.026718,0.000000
0,6.333333,-4.944456,-3.973406,0.000000
0,6.333333,27.742080,3.807891,0.000000
0,6.366666,21.795500,-0.214464,0.000000
0,6.366666,-4.559167,-4.214588,0.000000
0,6.366666,28.362915,3.564441,0.000000
0,6.400000,21.450891,-0.110332,0.000000
0,6.400000,-4.925443,-4.110457,0.000000
0,6.400000,28.226630,3.666322,0.000000
0,6.433333,21.498271,-0.006238,0.000000
0,6.433333,-4.894174,-4.006362,0.000000
0,6.433333,28.482334,3.768185,0.000000
0,6.466666,21.527171,-0.217401,0.000000
0,6.466666,-4.875831,-4.217525,0.000000
0,6.466666,28.719558,3.554809,0.000000
0,6.500000,21.739591,0.162471,0.000000
0,6.500000,-4.668412,-3.837653,0.000000
0,6.500000,29.140301,3.932487,0.000000
0,6.533333,21.776804,-0.105174,0.000000
0,6.533333,-4.630644,-4.105298,0.000000
0,6.533333,29.385839,3.662666,0.000000
0,6.566666,21.852555,-0.030300,0.000000
0,6.566666,-4.548782,-4.030424,0.000000
0,6.566666,29.669913,3.735382,0.000000
0,6.600000,21.767120,-0.085388,0.000000
0,6.600000,-4.622551,-4.085512,0.000000
0,6.600000,29.792803,3.678155,0.000000
0,6.633333,22.086480,0.021612,0.000000
0,6.633333,-4.285970,-3.978512,0.000000
0,6.633333,30.320487,3.783035,0.000000
0,6.666666,21.934332,0.134476,0.000000
0,6.666666,-4.415340,-3.865648,0.000000
0,6.666666,30.376663,3.893797,0.000000
0,6.700000,22.029756,0.144813,0.000000
0,6.700000,-4.291583,-3.855311,0.000000
0,6.700000,30.680412,3.902051,0.000000
0,6.733333,22.416792,-0.320042,0.000000
0,6.733333,-3.870659,-4.320166,0.000000
0,6.733333,31.275772,3.435131,0.000000
0,6.766666,21.962761,0.076365,0.000000
0,6.766666,-4.285246,-3.923759,0.000000
