car_ID,time_s,x_est,y_est,v_est,yaw_est,yawdot_est,x_var,y_var,v_var,yaw_var,yawdot_var,x_tru,y_tru,vx_tru,vy_tru
0,1.400000,-2.585617,3.925082,5.499474,-0.070647,-0.127035,0.003569,0.005130,0.049641,0.003446,0.021706,-2.623330,4.000000,5.466673,0.000000
1,1.400000,16.457322,-4.069649,-5.836733,0.060036,0.106160,0.003564,0.005002,0.049638,0.002583,0.019578,16.400000,-4.000000,-6.000000,-0.000000
2,1.400000,-9.836641,0.400857,2.313040,0.254367,0.052888,0.003797,0.005634,0.049848,0.036791,0.135726,-9.769841,0.512248,2.878376,1.105393
0,1.433333,-2.404529,3.944828,5.489712,-0.053017,-0.092570,0.003568,0.005079,0.049628,0.003286,0.021187,-2.441108,4.000000,5.483340,0.000000
1,1.433333,16.256998,-4.051020,-5.849648,0.045668,0.076649,0.003564,0.004904,0.049627,0.002528,0.019440,16.200000,-4.000000,-6.000000,-0.000000
2,1.433333,-9.749995,0.464110,2.381773,0.333895,0.170851,0.003777,0.005721,0.049798,0.032626,0.116718,-9.673895,0.549095,2.956170,1.135268
0,1.466666,-2.260043,3.899299,5.398495,-0.080852,-0.131357,0.003566,0.005020,0.049615,0.003147,0.020779,-2.258330,4.000000,5.500007,0.000000
1,1.466666,16.021447,-4.093905,-5.959454,0.066686,0.107008,0.003563,0.004827,0.049615,0.002487,0.019354,16.000000,-4.000000,-6.000000,-0.000000
2,1.466666,-9.689003,0.461573,2.327528,0.294940,0.104375,0.003783,0.005725,0.049754,0.028811,0.100612,-9.575356,0.586937,3.033964,1.165143
0,1.500000,-2.064213,3.883313,5.441933,-0.085204,-0.131334,0.003566,0.004944,0.049602,0.003030,0.020475,-2.074996,4.000000,5.516674,0.000000
1,1.500000,15.835696,-4.110838,-5.928514,0.072509,0.110767,0.003563,0.004779,0.049603,0.002456,0.019298,15.800000,-4.000000,-6.000000,-0.000000
2,1.500000,-9.576031,0.481640,2.424074,0.273504,0.068632,0.003766,0.005648,0.049712,0.025507,0.087415,-9.474224,0.625775,3.111758,1.195019
0,1.533333,-1.884172,3.946198,5.425995,-0.039816,-0.053359,0.003566,0.004879,0.049589,0.002932,0.020249,-1.891107,4.000000,5.533340,0.000000
1,1.533333,15.631185,-4.050446,-5.937933,0.032947,0.039058,0.003563,0.004735,0.049590,0.002432,0.019265,15.600000,-4.000000,-6.000000,-0.000000
2,1.533333,-9.489452,0.597313,2.522783,0.425567,0.283285,0.003748,0.005584,0.049674,0.022634,0.076543,-9.370498,0.665609,3.189552,1.224894
0,1.566666,-1.656552,3.939466,5.547395,-0.039273,-0.049799,0.003564,0.004816,0.049577,0.002851,0.020088,-1.706662,4.000000,5.550007,0.000000
1,1.566666,15.475947,-4.058948,-5.829079,0.036477,0.042807,0.003562,0.004700,0.049578,0.002414,0.019247,15.399999,-4.000000,-6.000000,-0.000000
2,1.566666,-9.338854,0.621852,2.698332,0.382138,0.209897,0.003766,0.005480,0.049649,0.020136,0.067569,-9.264180,0.706439,3.267346,1.254770
0,1.600000,-1.460762,3.977621,5.569020,-0.012294,-0.004747,0.003563,0.004777,0.049565,0.002783,0.019970,-1.521662,4.000000,5.566674,0.000000
1,1.600000,15.287084,-4.022388,-5.810547,0.012965,0.001237,0.003562,0.004657,0.049565,0.002404,0.019247,15.199999,-4.000000,-6.000000,-0.000000
2,1.600000,-9.226740,0.706664,2.815301,0.450019,0.294397,0.003774,0.005435,0.049627,0.017919,0.060041,-9.155269,0.748264,3.345140,1.284645
0,1.633333,-1.290698,4.009545,5.524762,0.008040,0.027739,0.003561,0.004741,0.049555,0.002726,0.019885,-1.336106,4.000000,5.583341,0.000000
1,1.633333,15.072463,-3.991011,-5.861470,-0.006931,-0.032023,0.003561,0.004622,0.049553,0.002399,0.019258,14.999999,-4.000000,-6.000000,-0.000000
2,1.633333,-9.138400,0.789218,2.865233,0.515032,0.369621,0.003794,0.005366,0.049613,0.015966,0.053747,-9.043764,0.791086,3.422933,1.314521
0,1.666666,-1.066680,3.988206,5.630920,-0.003906,0.006969,0.003560,0.004699,0.049547,0.002681,0.019830,-1.149995,4.000000,5.600008,0.000000
1,1.666666,14.912446,-4.012638,-5.772994,0.005934,-0.008860,0.003560,0.004601,0.049543,0.002397,0.019271,14.799999,-4.000000,-6.000000,-0.000000
2,1.666666,-8.981062,0.799422,3.009470,0.442254,0.254696,0.003817,0.005258,0.049613,0.014276,0.048545,-8.929666,0.834903,3.500727,1.344396
0,1.700000,-0.934264,4.027977,5.485023,0.019578,0.044596,0.003559,0.004677,0.049539,0.002643,0.019791,-0.963328,4.000000,5.616675,0.000000
1,1.700000,14.658976,-3.972907,-5.927910,-0.018901,-0.049693,0.003559,0.004575,0.049534,0.002399,0.019289,14.599999,-4.000000,-6.000000,-0.000000
2,1.700000,-8.929872,0.899534,2.974580,0.539597,0.373027,0.003823,0.005205,0.049608,0.012793,0.044192,-8.812975,0.879717,3.578521,1.374272
0,1.733333,-0.748905,4.003471,5.494414,0.004079,0.017322,0.003558,0.004632,0.049533,0.002616,0.019775,-0.776105,4.000000,5.633342,0.000000
1,1.733333,14.458858,-3.996752,-5.936765,-0.004597,-0.022790,0.003558,0.004576,0.049526,0.002401,0.019298,14.399999,-4.000000,-6.000000,-0.000000
