sen_ID_lid_rad, time_s, nis
0, 1.133333, 1.210677
0, 1.133333, 0.237435
0, 1.166666, 1.973158
0, 1.166666, 1.923830
0, 1.166666, 3.848652
0, 1.200000, 0.572921
0, 1.200000, 0.426253
0, 1.200000, 1.881466
0, 1.233333, 0.431912
0, 1.233333, 0.427390
0, 1.233333, 0.384995
0, 1.266666, 0.252507
0, 1.266666, 0.146758
0, 1.266666, 1.420866
0, 1.300000, 0.544732
0, 1.300000, 0.360870
0, 1.300000, 2.102469
0, 1.333333, 3.131066
0, 1.333333, 2.656949
0, 1.333333, 6.109762
0, 1.366666, 3.324919
0, 1.366666, 2.866840
0, 1.366666, 6.925436
0, 1.400000, 1.667089
0, 1.400000, 1.474714
0, 1.400000, 3.539848
0, 1.433333, 0.746739
0, 1.433333, 0.735072
0, 1.433333, 1.713026
0, 1.466666, 2.893551
0, 1.466666, 3.468723
0, 1.466666, 0.895464
0, 1.500000, 0.423365
0, 1.500000, 0.227109
0, 1.500000, 2.189758
0, 1.533333, 4.595796
0, 1.533333, 4.515233
0, 1.533333, 5.861013
0, 1.566666, 3.320489
0, 1.566666, 2.672273
0, 1.566666, 7.532118
0, 1.600000, 1.763259
0, 1.600000, 1.628810
0, 1.600000, 3.811580
0, 1.633333, 1.309873
0, 1.633333, 1.596976
0, 1.633333, 1.294228
0, 1.666666, 2.880487
0, 1.666666, 2.261282
0, 1.666666, 6.900283
0, 1.700000, 5.960340
0, 1.700000, 6.964058
0, 1.700000, 2.870745
0, 1.733333, 0.677372
0, 1.733333, 0.672080
0, 1.733333, 1.923730
0, 1.766666, 0.483663
0, 1.766666, 0.756508
0, 1.766666, 0.525842
0, 1.800000, 1.013584
0, 1.800000, 0.665074
0, 1.800000, 3.595593
0, 1.833333, 2.821449
0, 1.833333, 3.680426
0, 1.833333, 0.539007
0, 1.866666, 0.319875
0, 1.866666, 0.345590
0, 1.866666, 1.321976
0, 1.900000, 4.888237
0, 1.900000, 5.809186
0, 1.900000, 2.892554
0, 1.933333, 3.946398
0, 1.933333, 3.953993
0, 1.933333, 5.284192
0, 1.966666, 7.495600
0, 1.966666, 6.293266
0, 1.966666, 13.705416
0, 2.000000, 2.560133
0, 2.000000, 1.774149
0, 2.000000, 6.956054
0, 2.033333, 3.127939
0, 2.033333, 2.256801
0, 2.033333, 7.881084
0, 2.066666, 0.369895
0, 2.066666, 0.416614
0, 2.066666, 1.800326
0, 2.100000, 0.519043
0, 2.100000, 0.923521
0, 2.100000, 0.224023
0, 2.133333, 0.952724
0, 2.133333, 1.171543
0, 2.133333, 1.082498
0, 2.166666, 3.473402
0, 2.166666, 4.560942
0, 2.166666, 0.923171
0, 2.200000, 1.973355
0, 2.200000, 1.333053
0, 2.200000, 5.967390
0, 2.233333, 1.731890
0, 2.233333, 1.165233
0, 2.233333, 5.659311
0, 2.266666, 8.194795
0, 2.266666, 9.799997
0, 2.266666, 4.305648
0, 2.300000, 0.496663
0, 2.300000, 0.404720
0, 2.300000, 1.302773
0, 2.333333, 14.036463
0, 2.333333, 11.958976
0, 2.333333, 17.899636
0, 2.366666, 2.505489
0, 2.366666, 3.570301
0, 2.366666, 4.602497
0, 2.400000, 4.898591
0, 2.400000, 3.517979
0, 2.400000, 4.267304
0, 2.433333, 3.995167
0, 2.433333, 3.898419
0, 2.433333, 0.523711
0, 2.466666, 1.901499
0, 2.466666, 1.982155
0, 2.466666, 7.015454
0, 2.500000, 1.596998
0, 2.500000, 0.666638
0, 2.500000, 3.629888
0, 2.533333, 1.423415
0, 2.533333, 1.167236
0, 2.533333, 5.484436
0, 2.566666, 1.339671
0, 2.566666, 1.856389
0, 2.566666, 6.763427
0, 2.600000, 6.221879
0, 2.600000, 3.765288
0, 2.600000, 7.415056
0, 2.633333, 10.137386
0, 2.633333, 8.619339
0, 2.633333, 16.168285
0, 2.666666, 0.360308
0, 2.666666, 0.022030
0, 2.666666, 1.718827
0, 2.700000, 2.423479
0, 2.700000, 0.783799
0, 2.700000, 0.366139
0, 2.733333, 1.601015
0, 2.733333, 3.641062
0, 2.733333, 5.484649
0, 2.766666, 0.298710
0, 2.766666, 1.529498
0, 2.766666, 5.438104
0, 2.800000, 3.344740
0, 2.800000, 1.189859
0, 2.800000, 0.690828
0, 2.833333, 0.560444
0, 2.833333, 0.261060
0, 2.833333, 3.144385
0, 2.866666, 4.114923
0, 2.866666, 6.521291
0, 2.866666, 7.523265
0, 2.900000, 3.281484
0, 2.900000, 2.367909
0, 2.900000, 0.349229
0, 2.933333, 6.921902
0, 2.933333, 4.757248
0, 2.933333, 0.796936
0, 2.966666, 1.881604
0, 2.966666, 1.595720
0, 2.966666, 0.639458
0, 3.000000, 4.944951
0, 3.000000, 4.279876
0, 3.000000, 1.102264
0, 3.033333, 1.101050
0, 3.033333, 0.297257
0, 3.033333, 0.689511
0, 3.066666, 6.884699
0, 3.066666, 5.058039
0, 3.066666, 8.572367
0, 3.100000, 0.271247
0, 3.100000, 0.122214
0, 3.100000, 2.595053
0, 3.133333, 0.755081
0, 3.133333, 1.310808
0, 3.133333, 5.806118
0, 3.166666, 2.092040
0, 3.166666, 1.667664
0, 3.166666, 5.615396
0, 3.200000, 2.239858
0, 3.200000, 1.123924
0, 3.200000, 2.570152
0, 3.233333, 0.974453
0, 3.233333, 0.314057
0, 3.233333, 0.659511
0, 3.266666, 1.728986
0, 3.266666, 1.244401
0, 3.266666, 0.091834
0, 3.300000, 0.231490
0, 3.300000, 0.649143
0, 3.300000, 1.376648
0, 3.333333, 1.189045
0, 3.333333, 1.789085
0, 3.333333, 1.424359
0, 3.366666, 2.855210
0, 3.366666, 2.701646
0, 3.366666, 10.127767
0, 3.400000, 4.332104
0, 3.400000, 4.728414
0, 3.400000, 0.425127
0, 3.433333, 0.294404
0, 3.433333, 0.126960
0, 3.433333, 2.676904
0, 3.466666, 4.751682
0, 3.466666, 3.549335
0, 3.466666, 10.146455
0, 3.500000, 0.738782
0, 3.500000, 1.859474
0, 3.500000, 5.471223
0, 3.533333, 1.025656
0, 3.533333, 0.296186
0, 3.533333, 4.368388
0, 3.566666, 2.008628
0, 3.566666, 0.351528
0, 3.566666, 2.653580
0, 3.600000, 2.272625
0, 3.600000, 1.362045
0, 3.600000, 6.368809
0, 3.633333, 2.958099
0, 3.633333, 0.421661
0, 3.633333, 2.412890
0, 3.666666, 2.378286
0, 3.666666, 0.704056
0, 3.666666, 3.993758
0, 3.700000, 1.988457
0, 3.700000, 2.115018
0, 3.700000, 5.335393
0, 3.733333, 4.646903
0, 3.733333, 1.033998
0, 3.733333, 1.518630
0, 3.766666, 2.351312
0, 3.766666, 0.974830
0, 3.766666, 0.188648
0, 3.800000, 7.016407
0, 3.800000, 1.502525
0, 3.800000, 3.354253
0, 3.833333, 2.419182
0, 3.833333, 4.757666
0, 3.833333, 1.031437
0, 3.866666, 7.362598
0, 3.866666, 3.491441
0, 3.866666, 8.378493
0, 3.900000, 5.311352
0, 3.900000, 1.380641
0, 3.900000, 5.470132
0, 3.933333, 8.555336
0, 3.933333, 3.770623
0, 3.933333, 4.676851
0, 3.966666, 1.201607
0, 3.966666, 2.645392
0, 3.966666, 0.146041
0, 4.000000, 6.403177
0, 4.000000, 1.893216
0, 4.000000, 6.903145
0, 4.033333, 3.508693
0, 4.033333, 1.564576
0, 4.033333, 4.750089
0, 4.066666, 0.715302
0, 4.066666, 1.557335
0, 4.066666, 0.078284
0, 4.100000, 2.925243
0, 4.100000, 0.103771
0, 4.100000, 2.724677
0, 4.133333, 3.412588
0, 4.133333, 1.182261
0, 4.133333, 4.644267
0, 4.166666, 1.717553
0, 4.166666, 0.626487
0, 4.166666, 0.900351
0, 4.200000, 2.794946
0, 4.200000, 0.312966
0, 4.200000, 2.851466
0, 4.233333, 0.731095
0, 4.233333, 3.206170
0, 4.233333, 1.958749
0, 4.266666, 6.389521
0, 4.266666, 3.253452
0, 4.266666, 4.330839
0, 4.300000, 0.522350
0, 4.300000, 1.503335
0, 4.300000, 1.916779
0, 4.333333, 3.307581
0, 4.333333, 1.716181
0, 4.333333, 4.386640
0, 4.366666, 0.096491
0, 4.366666, 0.473511
0, 4.366666, 0.744789
0, 4.400000, 0.634512
0, 4.400000, 1.298259
0, 4.400000, 2.052237
0, 4.433333, 0.515038
0, 4.433333, 0.011967
0, 4.433333, 0.245398
0, 4.466666, 2.681068
0, 4.466666, 5.838674
0, 4.466666, 6.082096
0, 4.500000, 1.884788
0, 4.500000, 0.523092
0, 4.500000, 1.216073
0, 4.533333, 1.390955
0, 4.533333, 4.142440
0, 4.533333, 4.271773
0, 4.566666, 4.346432
0, 4.566666, 1.037266
0, 4.566666, 1.560037
0, 4.600000, 0.658168
0, 4.600000, 3.895978
0, 4.600000, 2.969729
0, 4.633333, 1.010273
0, 4.633333, 2.416749
0, 4.633333, 1.459930
0, 4.666666, 0.180036
0, 4.666666, 1.567936
0, 4.666666, 0.698855
0, 4.700000, 0.835744
0, 4.700000, 5.969568
0, 4.700000, 3.763163
0, 4.733333, 2.741858
0, 4.733333, 0.930081
0, 4.733333, 1.211557
0, 4.766666, 2.957835
0, 4.766666, 8.714779
0, 4.766666, 6.131928
0, 4.800000, 3.710575
0, 4.800000, 4.160376
0, 4.800000, 2.651768
0, 4.833333, 4.000538
0, 4.833333, 1.205535
0, 4.833333, 0.944287
0, 4.866666, 3.446011
0, 4.866666, 5.992945
0, 4.866666, 2.889948
0, 4.900000, 1.109436
0, 4.900000, 9.407092
0, 4.900000, 4.205143
0, 4.933333, 2.586340
0, 4.933333, 3.425264
0, 4.933333, 0.980132
0, 4.966666, 0.663965
0, 4.966666, 4.357863
0, 4.966666, 0.884652
0, 5.000000, 1.442798
0, 5.000000, 6.182062
0, 5.000000, 1.722958
0, 5.033333, 0.125339
0, 5.033333, 4.645419
0, 5.033333, 1.155202
0, 5.066666, 7.519523
0, 5.066666, 0.648252
0, 5.066666, 3.171853
0, 5.100000, 3.732070
0, 5.100000, 1.668685
0, 5.100000, 1.768349
0, 5.133333, 9.852166
0, 5.133333, 13.858061
0, 5.133333, 8.066390
0, 5.166666, 1.392181
0, 5.166666, 3.434215
0, 5.166666, 0.224918
0, 5.200000, 4.743991
0, 5.200000, 0.463942
0, 5.200000, 1.605394
0, 5.233333, 2.263675
0, 5.233333, 1.676870
0, 5.233333, 0.776720
0, 5.266666, 2.894247
0, 5.266666, 4.102378
0, 5.266666, 0.908106
0, 5.300000, 2.064714
0, 5.300000, 3.040252
0, 5.300000, 0.244631
0, 5.333333, 7.322984
0, 5.333333, 0.039482
0, 5.333333, 2.445154
0, 5.366666, 0.576375
0, 5.366666, 3.517157
0, 5.366666, 0.411663
0, 5.400000, 2.522121
0, 5.400000, 3.286536
0, 5.400000, 0.492907
0, 5.433333, 2.094753
0, 5.433333, 1.521601
0, 5.433333, 0.103962
0, 5.466666, 2.835475
0, 5.466666, 1.599123
0, 5.466666, 0.285554
0, 5.500000, 0.313956
0, 5.500000, 6.483013
0, 5.500000, 1.745486
0, 5.533333, 4.571878
0, 5.533333, 0.463002
0, 5.533333, 1.679334
0, 5.566666, 0.996980
0, 5.566666, 2.608143
0, 5.566666, 0.186083
0, 5.600000, 2.299052
0, 5.600000, 1.389141
0, 5.600000, 0.316826
0, 5.633333, 1.187776
0, 5.633333, 2.595734
0, 5.633333, 0.056778
0, 5.666666, 6.664470
0, 5.666666, 4.641761
0, 5.666666, 3.500787
0, 5.700000, 4.683934
0, 5.700000, 10.152256
0, 5.700000, 6.118399
0, 5.733333, 2.505761
0, 5.733333, 7.474286
0, 5.733333, 2.075186
0, 5.766666, 0.571082
0, 5.766666, 9.480541
0, 5.766666, 1.901795
0, 5.800000, 6.468122
0, 5.800000, 6.516658
0, 5.800000, 4.402294
0, 5.833333, 1.496885
0, 5.833333, 12.546338
0, 5.833333, 2.446655
0, 5.866666, 3.435325
0, 5.866666, 8.478310
0, 5.866666, 4.286496
0, 5.900000, 3.774562
0, 5.900000, 3.940651
0, 5.900000, 3.033713
0, 5.933333, 0.946546
0, 5.933333, 11.979117
0, 5.933333, 1.797763
0, 5.966666, 1.687237
0, 5.966666, 1.479432
0, 5.966666, 0.951114
0, 6.000000, 2.580011
0, 6.000000, 0.820286
0, 6.000000, 1.760371
0, 6.033333, 2.120522
0, 6.033333, 1.558798
0, 6.033333, 1.432008
0, 6.066666, 0.912725
0, 6.066666, 2.401288
0, 6.066666, 0.595232
0, 6.100000, 9.184972
0, 6.100000, 0.325463
0, 6.100000, 8.182352
0, 6.133333, 10.720323
0, 6.133333, 6.608298
0, 6.133333, 10.339107
0, 6.166666, 1.695242
0, 6.166666, 7.423210
0, 6.166666, 1.379551
0, 6.200000, 4.872613
0, 6.200000, 1.441949
0, 6.200000, 4.191894
0, 6.233333, 5.307966
0, 6.233333, 1.509398
0, 6.233333, 5.523238
0, 6.266666, 4.213818
0, 6.266666, 0.380125
0, 6.266666, 3.973888
0, 6.300000, 2.352515
0, 6.300000, 0.909448
0, 6.300000, 2.309027
0, 6.333333, 1.385174
0, 6.333333, 2.794432
0, 6.333333, 1.468209
0, 6.366666, 2.232073
0, 6.366666, 14.866015
0, 6.366666, 2.129608
0, 6.400000, 2.530109
0, 6.400000, 0.863423
0, 6.400000, 2.559397
0, 6.433333, 2.839045
0, 6.433333, 1.040860
0, 6.433333, 2.987021
0, 6.466666, 3.131752
0, 6.466666, 1.686363
0, 6.466666, 3.118661
0, 6.500000, 3.395942
0, 6.500000, 6.234733
0, 6.500000, 3.487652
0, 6.533333, 0.460616
0, 6.533333, 3.369076
0, 6.533333, 0.534877
0, 6.566666, 0.445974
0, 6.566666, 3.811885
0, 6.566666, 0.441895
0, 6.600000, 2.018295
0, 6.600000, 1.158649
0, 6.600000, 2.155722
0, 6.633333, 0.592790
0, 6.633333, 8.296255
0, 6.633333, 0.409933
0, 6.666666, 2.858329
0, 6.666666, 3.631197
0, 6.666666, 2.447684
0, 6.700000, 1.957319
0, 6.700000, 4.789367
0, 6.700000, 1.352275
0, 6.733333, 5.290253
0, 6.733333, 18.057431
0, 6.733333, 6.264744
0, 6.766666, 4.946266
0, 6.766666, 0.929673
0, 6.766666, 4.824710
0, 6.800000, 3.320770
0, 6.800000, 8.383919
0, 6.800000, 2.281030
0, 6.833333, 5.557398
0, 6.833333, 0.296889
0, 6.833333, 5.662515
0, 6.866666, 0.973496
0, 6.866666, 4.337781
0, 6.866666, 0.562054
0, 6.900000, 1.390417
0, 6.900000, 4.973855
0, 6.900000, 0.681875
0, 6.933333, 0.338074
0, 6.933333, 4.441861
0, 6.933333, 1.020164
0, 6.966666, 9.920264
0, 6.966666, 5.762876
0, 6.966666, 7.745974
0, 7.000000, 0.531017
0, 7.000000, 3.888492
0, 7.000000, 0.449906
0, 7.033333, 0.499924
0, 7.033333, 9.134503
0, 7.033333, 1.582885
0, 7.066666, 12.363526
0, 7.066666, 3.453865
0, 7.066666, 14.263100
0, 7.100000, 2.304061
0, 7.100000, 2.046675
0, 7.100000, 2.909014
0, 7.133333, 4.439611
0, 7.133333, 2.423488
0, 7.133333, 4.966337
0, 7.166666, 2.226264
0, 7.166666, 4.797996
0, 7.166666, 1.983584
0, 7.200000, 0.747328
0, 7.200000, 3.505415
0, 7.200000, 0.614374
0, 7.233333, 3.777705
0, 7.233333, 6.020285
0, 7.233333, 4.196108
0, 7.266666, 9.871117
0, 7.266666, 1.871809
0, 7.266666, 9.736053
0, 7.300000, 5.381077
0, 7.300000, 0.081624
0, 7.300000, 5.558928
0, 7.333333, 0.117797
0, 7.333333, 6.360693
0, 7.333333, 0.017598
0, 7.366666, 1.082619
0, 7.366666, 6.646845
0, 7.366666, 0.546944
0, 7.400000, 3.944415
0, 7.400000, 5.945109
0, 7.400000, 4.902744
0, 7.433333, 2.799131
0, 7.433333, 0.859751
0, 7.433333, 2.728208
0, 7.466666, 0.793809
0, 7.466666, 5.565891
0, 7.466666, 0.444853
0, 7.500000, 1.318261
0, 7.500000, 10.128174
0, 7.500000, 0.727351
0, 7.533333, 4.009758
0, 7.533333, 1.026711
0, 7.533333, 3.227732
0, 7.566666, 0.173007
0, 7.566666, 5.278733
0, 7.566666, 0.712551
0, 7.600000, 0.583870
0, 7.600000, 3.500051
0, 7.600000, 0.901484
0, 7.633333, 2.791117
0, 7.633333, 1.641786
0, 7.633333, 1.822787
0, 7.666666, 5.746121
0, 7.666666, 3.575705
0, 7.666666, 6.494201
0, 7.700000, 0.443348
0, 7.700000, 5.628035
0, 7.700000, 0.657775
0, 7.733333, 2.081878
0, 7.733333, 4.569151
0, 7.733333, 1.819760
0, 7.766666, 6.167383
0, 7.766666, 4.467838
0, 7.766666, 4.947644
0, 7.800000, 0.239382
0, 7.800000, 8.654378
0, 7.800000, 0.842070
0, 7.833333, 1.045309
0, 7.833333, 6.622948
0, 7.833333, 1.260043
0, 7.866666, 10.616992
0, 7.866666, 2.283976
0, 7.866666, 7.716357
0, 7.900000, 2.648277
0, 7.900000, 0.986108
0, 7.900000, 1.325168
0, 7.933333, 1.366324
0, 7.933333, 6.932619
0, 7.933333, 1.165961
0, 7.966666, 7.826207
0, 7.966666, 0.173542
0, 7.966666, 4.451972
0, 8.000000, 1.972187
0, 8.000000, 6.229917
0, 8.000000, 2.423340
0, 8.033333, 1.933750
0, 8.033333, 5.642358
0, 8.033333, 1.348905
0, 8.066666, 3.025235
0, 8.066666, 1.581075
0, 8.066666, 0.828205
0, 8.100000, 1.781186
0, 8.100000, 2.577035
0, 8.100000, 1.235228
0, 8.133333, 5.208589
0, 8.133333, 4.202276
0, 8.133333, 3.873062
0, 8.166666, 5.238311
0, 8.166666, 6.862717
0, 8.166666, 4.071171
0, 8.200000, 2.099362
0, 8.200000, 0.796523
0, 8.200000, 0.164624
0, 8.233333, 1.848384
0, 8.233333, 3.404465
0, 8.233333, 0.846167
0, 8.266666, 6.224114
0, 8.266666, 6.793204
0, 8.266666, 6.191494
0, 8.300000, 4.879640
0, 8.300000, 0.323795
0, 8.300000, 1.605396
0, 8.333333, 2.208473
0, 8.333333, 5.333114
0, 8.333333, 2.728560
0, 8.366666, 1.258243
0, 8.366666, 1.600637
0, 8.366666, 0.473190
0, 8.400000, 0.388660
0, 8.400000, 4.730267
0, 8.400000, 2.217227
0, 8.433333, 4.511577
0, 8.433333, 4.840084
0, 8.433333, 4.239896
0, 8.466666, 0.509005
0, 8.466666, 0.860870
0, 8.466666, 0.188825
0, 8.500000, 1.992042
0, 8.500000, 1.680079
0, 8.500000, 1.329296
0, 8.533333, 11.756258
0, 8.533333, 4.508119
0, 8.533333, 6.005875
0, 8.566666, 1.644304
0, 8.566666, 1.181295
0, 8.566666, 0.922971
0, 8.600000, 2.740343
0, 8.600000, 0.349006
0, 8.600000, 0.519352
0, 8.633333, 1.599663
0, 8.633333, 0.826918
0, 8.633333, 0.721447
0, 8.666666, 5.457521
0, 8.666666, 2.510207
0, 8.666666, 2.722459
0, 8.700000, 0.392598
0, 8.700000, 2.035709
0, 8.700000, 1.756563
0, 8.733333, 4.079094
0, 8.733333, 0.726064
0, 8.733333, 0.871946
0, 8.766666, 4.338481
0, 8.766666, 7.065783
0, 8.766666, 6.898432
0, 8.800000, 5.069483
0, 8.800000, 2.240809
0, 8.800000, 2.314360
0, 8.833333, 4.740447
0, 8.833333, 1.273630
0, 8.833333, 1.286104
0, 8.866666, 3.233776
0, 8.866666, 0.572380
0, 8.866666, 0.543875
0, 8.900000, 7.343393
0, 8.900000, 7.561854
0, 8.900000, 7.825695
0, 8.933333, 1.708350
0, 8.933333, 2.267713
0, 8.933333, 2.216794
0, 8.966666, 7.299195
0, 8.966666, 5.966132
0, 8.966666, 5.773098
0, 9.000000, 3.149289
0, 9.000000, 2.356105
0, 9.000000, 2.478456
0, 9.033333, 3.118678
0, 9.033333, 1.445056
0, 9.033333, 1.317452
0, 9.066666, 1.676808
0, 9.066666, 0.113143
0, 9.066666, 0.078416
0, 9.100000, 1.760194
0, 9.100000, 0.672104
0, 9.100000, 0.723236
0, 9.133333, 1.005183
0, 9.133333, 0.086659
0, 9.133333, 0.074692
0, 9.166666, 5.074123
0, 9.166666, 2.883717
0, 9.166666, 2.908270
0, 9.200000, 5.569691
0, 9.200000, 6.488106
0, 9.200000, 6.486346
0, 9.233333, 3.804061
0, 9.233333, 1.212704
0, 9.233333, 1.056596
0, 9.266666, 0.899100
0, 9.266666, 0.527673
0, 9.266666, 0.553140
0, 9.300000, 0.952841
0, 9.300000, 0.112496
0, 9.300000, 0.114945
0, 9.333333, 7.212085
0, 9.333333, 3.621216
0, 9.333333, 3.473305
0, 9.366666, 0.349297
0, 9.366666, 0.577011
0, 9.366666, 0.668141
0, 9.400000, 0.472562
0, 9.400000, 1.721977
0, 9.400000, 1.840054
0, 9.433333, 1.670785
0, 9.433333, 1.274777
0, 9.433333, 1.330515
0, 9.466666, 1.823039
0, 9.466666, 0.389322
0, 9.466666, 0.356048
0, 9.500000, 3.264441
0, 9.500000, 1.382049
0, 9.500000, 1.359152
0, 9.533333, 4.889902
0, 9.533333, 4.320565
0, 9.533333, 4.314630
0, 9.566666, 0.094747
0, 9.566666, 0.634152
0, 9.566666, 0.691082
0, 9.600000, 1.124633
0, 9.600000, 0.025865
0, 9.600000, 0.021885
0, 9.633333, 2.978636
0, 9.633333, 0.555929
0, 9.633333, 0.515334
0, 9.666666, 0.077074
0, 9.666666, 0.877958
0, 9.666666, 0.922402
0, 9.700000, 0.200167
0, 9.700000, 0.689307
0, 9.700000, 0.719399
0, 9.733333, 0.457009
0, 9.733333, 0.630746
0, 9.733333, 0.650572
0, 9.766666, 0.397218
0, 9.766666, 2.089583
0, 9.766666, 2.131265
0, 9.800000, 0.331194
0, 9.800000, 0.222198
0, 9.800000, 0.232557
0, 9.833333, 1.436543
0, 9.833333, 0.097328
0, 9.833333, 0.093106
0, 9.866666, 0.739037
0, 9.866666, 2.799144
0, 9.866666, 2.822311
0, 9.900000, 1.959125
0, 9.900000, 0.194895
0, 9.900000, 0.190439
0, 9.933333, 0.149624
0, 9.933333, 0.829788
0, 9.933333, 0.837878
0, 9.966666, 3.322783
0, 9.966666, 1.223451
0, 9.966666, 1.218569
