sen_ID_lid_rad, time_s, nis
1, 3.100000, 17.371562
1, 3.133333, 2.053400
1, 3.133333, 1.401716
1, 3.133333, 17.421617
1, 3.166666, 1.543846
1, 3.166666, 2.367288
1, 3.166666, 10.027404
1, 3.200000, 0.237637
1, 3.200000, 0.406420
1, 3.200000, 13.034852
1, 3.233333, 2.958553
1, 3.233333, 3.100021
1, 3.233333, 13.442733
1, 3.266666, 9.990092
1, 3.266666, 9.860344
1, 3.266666, 60.836305
1, 3.300000, 3.883185
1, 3.300000, 2.993540
1, 3.300000, 17.836609
1, 3.333333, 2.500087
1, 3.333333, 1.335343
1, 3.333333, 6.286208
1, 3.366666, 3.362929
1, 3.366666, 8.451978
1, 3.366666, 17.658857
1, 3.400000, 2.371648
1, 3.400000, 0.279670
1, 3.400000, 8.492854
1, 3.433333, 7.051984
1, 3.433333, 2.988775
1, 3.433333, 19.200302
1, 3.466666, 4.042363
1, 3.466666, 2.011074
1, 3.466666, 5.883118
1, 3.500000, 2.351865
1, 3.500000, 0.679698
1, 3.500000, 11.704873
1, 3.533333, 2.164645
1, 3.533333, 0.729460
1, 3.533333, 11.989342
1, 3.566666, 4.981783
1, 3.566666, 5.779024
1, 3.566666, 7.202148
1, 3.600000, 16.158330
1, 3.600000, 8.997164
1, 3.600000, 33.827234
1, 3.633333, 4.616078
1, 3.633333, 0.844760
1, 3.633333, 13.460735
1, 3.666666, 4.518095
1, 3.666666, 0.482674
1, 3.666666, 10.091395
1, 3.700000, 4.783722
1, 3.700000, 7.154302
1, 3.700000, 10.381253
1, 3.733333, 0.658344
1, 3.733333, 1.834004
1, 3.733333, 2.563941
1, 3.766666, 2.497889
1, 3.766666, 2.661763
1, 3.766666, 8.699069
1, 3.800000, 0.381907
1, 3.800000, 1.004239
1, 3.800000, 2.342544
1, 3.833333, 4.811738
1, 3.833333, 1.496539
1, 3.833333, 6.586776
1, 3.866666, 0.803429
1, 3.866666, 1.608396
1, 3.866666, 2.999249
1, 3.900000, 1.819376
1, 3.900000, 0.399059
1, 3.900000, 5.644265
1, 3.933333, 6.525263
1, 3.933333, 3.588804
1, 3.933333, 12.730097
1, 3.966666, 3.203975
1, 3.966666, 3.326514
1, 3.966666, 1.786504
1, 4.000000, 4.675295
1, 4.000000, 1.487253
1, 4.000000, 6.277092
1, 4.033333, 8.263481
1, 4.033333, 5.074744
1, 4.033333, 4.515392
1, 4.066666, 2.208683
1, 4.066666, 2.090956
1, 4.066666, 0.245439
1, 4.100000, 3.300661
1, 4.100000, 2.328407
1, 4.100000, 7.349411
1, 4.133333, 7.333031
1, 4.133333, 3.001984
1, 4.133333, 7.077729
1, 4.166666, 3.300137
1, 4.166666, 0.814574
1, 4.166666, 4.001228
1, 4.200000, 5.675930
1, 4.200000, 3.736562
1, 4.200000, 8.404409
1, 4.233333, 5.111501
1, 4.233333, 3.239372
1, 4.233333, 8.359864
1, 4.266666, 3.017841
1, 4.266666, 2.767627
1, 4.266666, 0.465132
1, 4.300000, 2.496302
1, 4.300000, 3.540190
1, 4.300000, 7.518702
1, 4.333333, 0.139640
1, 4.333333, 0.493882
1, 4.333333, 0.851921
1, 4.366666, 0.387084
1, 4.366666, 0.774112
1, 4.366666, 1.599018
1, 4.400000, 3.607504
1, 4.400000, 5.714020
1, 4.400000, 2.726337
1, 4.433333, 1.382666
1, 4.433333, 1.983979
1, 4.433333, 1.770891
1, 4.466666, 8.892610
1, 4.466666, 11.002960
1, 4.466666, 4.159694
1, 4.500000, 3.455130
1, 4.500000, 3.211692
1, 4.500000, 9.464243
1, 4.533333, 4.891057
1, 4.533333, 6.813162
1, 4.533333, 0.744202
1, 4.566666, 5.236185
1, 4.566666, 7.595280
1, 4.566666, 2.610421
1, 4.600000, 0.854899
1, 4.600000, 2.112036
1, 4.600000, 0.470775
1, 4.633333, 0.041522
1, 4.633333, 0.259584
1, 4.633333, 1.977048
1, 4.666666, 0.687725
1, 4.666666, 0.438898
1, 4.666666, 1.874910
1, 4.700000, 7.993067
1, 4.700000, 12.250980
1, 4.700000, 2.987956
1, 4.733333, 3.481388
1, 4.733333, 6.574306
1, 4.733333, 5.112678
1, 4.766666, 0.466036
1, 4.766666, 1.959991
1, 4.766666, 0.751434
1, 4.800000, 1.628284
1, 4.800000, 3.832570
1, 4.800000, 0.920123
1, 4.833333, 0.680411
1, 4.833333, 0.476109
1, 4.833333, 1.660441
1, 4.866666, 1.134198
1, 4.866666, 3.342771
1, 4.866666, 1.035036
1, 4.900000, 4.508082
1, 4.900000, 7.432119
1, 4.900000, 4.695931
1, 4.933333, 4.183904
1, 4.933333, 11.402475
1, 4.933333, 3.545321
1, 4.966666, 1.891581
