sen_ID_lid_rad,time_s,x,y,v
1,1.533333,-1.625726,3.402565,-1.937656
1,1.533333,14.982550,-3.776392,-5.384600
1,1.533333,-8.721092,0.583614,-2.667364
1,1.566666,-1.641970,4.277209,-2.264462
1,1.566666,15.465580,-4.629703,-5.893731
1,1.566666,-9.463175,1.072457,-3.248911
1,1.600000,-1.646655,3.710412,-1.939225
1,1.600000,15.178540,-3.126706,-5.762402
1,1.600000,-8.962168,0.245436,-3.189331
1,1.633333,-1.263993,4.018518,-2.083824
1,1.633333,14.922701,-4.262545,-6.112323
1,1.633333,-9.023809,0.949913,-3.610278
1,1.666666,-1.284344,4.437205,-1.777021
1,1.666666,15.248865,-4.091869,-6.021884
1,1.666666,-9.386558,0.860577,-3.590077
1,1.700000,-1.089137,3.960440,-1.538637
1,1.700000,14.713933,-3.528656,-6.010311
1,1.700000,-8.829752,0.596494,-3.647884
1,1.733333,-0.746351,4.400738,-1.070415
1,1.733333,14.673619,-4.452306,-5.778516
1,1.733333,-9.055091,1.181139,-3.484534
1,1.766666,-0.643988,3.997973,-0.760176
1,1.766666,14.259613,-3.807158,-5.713251
1,1.766666,-8.590747,0.855690,-3.486693
1,1.800000,-0.503885,3.584226,-0.688952
1,1.800000,13.759603,-3.342395,-5.894249
1,1.800000,-8.082191,0.649422,-3.734002
1,1.833333,-0.313605,3.835537,-0.267577
1,1.833333,13.757442,-3.560802,-5.730847
1,1.833333,-8.191194,0.812912,-3.635693
1,1.866666,-0.190944,3.766467,-0.598832
1,1.866666,13.544821,-3.326331,-6.324160
1,1.866666,-8.005017,0.726503,-4.292766
1,1.900000,0.352650,3.691657,-0.054612
1,1.900000,12.890586,-4.607269,-6.044301
1,1.900000,-7.695467,1.538331,-4.075206
1,1.933333,0.163139,4.075869,0.793275
1,1.933333,13.442869,-3.357512,-5.461232
1,1.933333,-8.036966,0.834411,-3.552835
1,1.966666,0.467373,4.284650,1.058583
1,1.966666,13.369389,-3.707358,-5.459358
1,1.966666,-8.088685,1.092091,-3.609898
1,2.000000,0.765754,3.458131,1.196839
1,2.000000,12.157447,-4.265929,-5.581371
1,2.000000,-7.080487,1.483502,-3.788913
1,2.033333,0.907465,3.705791,1.323975
1,2.033333,12.278503,-4.044228,-5.709671
1,2.033333,-7.201230,1.407406,-3.972084
1,2.066666,1.188488,3.833852,1.524123
1,2.066666,12.157832,-4.274576,-5.758623
1,2.066666,-7.179853,1.598730,-4.073558
1,2.100000,1.394851,3.706244,1.951310
1,2.100000,11.788714,-4.410810,-5.572894
1,2.100000,-6.898135,1.729584,-3.937758
1,2.133333,1.390586,3.851990,1.954104
1,2.133333,11.886919,-3.760338,-5.802830
1,2.133333,-6.905118,1.407947,-4.214756
1,2.166666,1.674776,3.599368,2.013183
1,2.166666,11.311120,-4.240663,-5.966891
1,2.166666,-6.485429,1.732916,-4.422708
1,2.200000,1.805511,3.906112,2.270236
1,2.200000,11.523809,-3.830441,-5.812112
1,2.200000,-6.646489,1.566964,-4.308305
1,2.233333,2.125323,3.988424,2.485904
1,2.233333,11.380843,-4.071318,-5.691272
1,2.233333,-6.588142,1.773797,-4.223942
1,2.266666,2.429624,4.221572,2.800411
1,2.266666,11.452428,-4.095944,-5.464326
1,2.266666,-6.691712,1.869436,-4.029142
1,2.300000,2.351579,3.940264,2.324175
1,2.300000,10.984118,-3.736144,-6.021057
1,2.300000,-6.207630,1.698122,-4.613203
1,2.333333,2.404031,3.907233,2.963592
1,2.333333,10.776358,-3.465837,-5.455294
1,2.333333,-5.990674,1.602036,-4.069411
1,2.366666,2.777750,3.844569,2.755780
1,2.366666,10.489181,-3.903689,-5.730154
1,2.366666,-5.812919,1.915009,-4.360271
1,2.400000,2.532305,3.611162,3.423015
1,2.400000,10.055754,-3.269760,-5.123598
1,2.400000,-5.318532,1.581725,-3.763059
1,2.433333,3.179395,3.716434,3.151388
1,2.433333,9.983207,-4.032439,-5.449775
1,2.433333,-5.391464,2.105314,-4.091154
1,2.466666,3.365786,3.262970,3.625467
1,2.466666,9.244382,-4.484385,-5.024350
1,2.466666,-4.799051,2.346801,-3.659362
1,2.500000,4.136054,3.918378,3.724437
1,2.500000,9.951985,-4.670888,-4.968362
1,2.500000,-5.478591,2.700101,-3.587762
1,2.533333,3.816770,3.814020,2.814910
1,2.533333,9.623265,-3.943602,-5.915412
1,2.533333,-5.066445,2.294002,-4.508889
1,2.566666,3.819926,3.545143,3.017483
1,2.566666,9.124931,-3.897761,-5.745103
1,2.566666,-4.602665,2.271369,-4.301160
1,2.600000,4.264360,3.839085,3.652889
1,2.600000,9.362139,-3.933210,-5.136884
1,2.600000,-4.821721,2.463761,-3.642726
1,2.633333,4.625921,3.509166,3.900003
1,2.633333,8.888991,-4.422298,-4.912044
1,2.633333,-4.445763,2.773483,-3.353454
1,2.666666,4.315119,3.616427,2.449102
1,2.666666,8.731870,-3.630498,-6.380456
1,2.666666,-4.200928,2.367873,-4.741679
1,2.700000,4.877928,3.532506,3.512717
1,2.700000,8.615447,-4.127128,-5.329716
1,2.700000,-4.132254,2.771772,-3.593361
1,2.733333,5.016653,3.639997,3.055777
1,2.733333,8.578219,-3.921160,-5.795004
1,2.733333,-4.057993,2.773590,-3.941960
1,2.766666,4.828401,3.322745,4.326271
1,2.766666,7.969372,-3.728485,-4.528422
1,2.766666,-3.493949,2.585499,-2.537820
1,2.800000,5.780418,3.681662,4.291790
1,2.800000,8.515039,-4.198432,-4.562446
1,2.800000,-3.948073,3.246712,-2.411668
1,2.833333,5.548690,3.408576,3.489348
1,2.833333,7.934760,-3.932836,-5.360111
1,2.833333,-3.410831,3.010010,-3.024884
1,2.866666,6.043103,3.407041,3.326252
1,2.866666,7.951102,-4.184364,-5.514137
1,2.866666,-3.376559,3.354946,-2.968718
1,2.900000,5.878966,2.763716,3.569092
1,2.900000,7.048233,-4.283462,-5.257938
1,2.900000,-2.617479,3.171354,-2.475428
1,2.933333,5.965478,2.623729,3.252447
1,2.933333,6.755842,-4.234247,-5.556919
1,2.933333,-2.341238,3.162607,-2.509710
1,2.966666,6.046913,2.588488,3.495098
1,2.966666,6.559406,-4.106823,-5.292257
1,2.966666,-2.139941,3.149321,-1.952648
1,3.000000,6.288854,2.996843,3.030923
1,3.000000,6.837778,-3.822626,-5.730012
1,3.000000,-2.282103,3.308525,-2.070958
1,3.033333,6.559602,2.598207,4.381365
1,3.033333,6.427991,-4.110241,-4.348651
1,3.033333,-1.892391,3.459382,-0.344655
1,3.066666,6.831849,2.645231,3.296658
1,3.066666,6.408888,-4.100640,-5.397826
1,3.066666,-1.784917,3.648385,-1.025906
1,3.100000,6.820395,2.858889,4.130454
1,3.100000,6.353864,-3.767976,-4.523747
1,3.100000,-1.710960,3.607253,0.235583
1,3.133333,7.410179,2.468988,3.529963
1,3.133333,6.178865,-4.274340,-5.079032
1,3.133333,-1.374505,4.057396,0.082788
1,3.166666,7.251686,2.701780,3.873840
1,3.166666,6.038664,-3.835065,-4.684829
1,3.166666,-1.290041,3.894988,0.889412
1,3.200000,7.440978,2.366043,3.883505
1,3.200000,5.680700,-3.981635,-4.619491
1,3.200000,-0.925506,3.972861,0.425704
1,3.233333,7.977923,2.420150,4.055798
1,3.233333,5.834806,-4.187703,-4.385914
1,3.233333,-0.774658,4.431877,0.125449
1,3.266666,6.942882,1.656262,3.815330
1,3.266666,4.426302,-3.593018,-4.559195
1,3.266666,-0.221737,3.167354,-0.584963
1,3.300000,8.443440,1.970853,3.987387
1,3.300000,5.377183,-4.410031,-4.490272
1,3.300000,-0.100245,4.566290,-0.126109
1,3.333333,8.389340,2.003418,4.231595
1,3.333333,5.136730,-4.186177,-4.334525
1,3.333333,0.078049,4.390993,0.430415
1,3.366666,8.253263,1.759731,3.335576
1,3.366666,4.659372,-4.021094,-5.304037
1,3.366666,0.359844,4.069457,-0.133384
1,3.400000,8.264236,1.683614,4.321432
1,3.400000,4.380459,-3.895652,-4.376421
1,3.400000,0.570405,3.930683,1.198551
1,3.433333,8.178748,1.367876,4.671739
1,3.433333,3.899396,-3.780397,-4.068820
1,3.433333,0.837992,3.637818,1.902671
1,3.466666,8.622235,1.860618,4.495550
1,3.466666,4.213433,-3.792448,-4.271898
1,3.466666,0.937221,4.069517,2.082175
1,3.500000,8.895244,1.212715,4.641642
1,3.500000,3.768621,-4.052995,-4.136584
