car_ID, time_s, x_est, y_est, v_est, yaw_est, yawdot_est, x_var, y_var, v_var, yaw_var, yawdot_var, x_tru, y_tru, vx_tru, vy_tru
2, 1.600000, -9.157795, 0.687025, 3.248299, 0.351482, 0.128071, 0.001250, 0.003728, 0.024375, 0.006594, 0.029740, -9.155269, 0.748264, 3.345140, 1.284645
0, 1.633333, -1.332508, 4.001501, 5.511775, -0.017866, -0.057544, 0.001787, 0.001254, 0.037831, 0.000637, 0.011165, -1.336106, 4.000000, 5.583341, 0.000000
1, 1.633333, 15.043395, -3.959413, -6.023527, -0.031135, -0.067656, 0.001408, 0.004004, 0.020219, 0.002094, 0.018166, 14.999999, -4.000000, -6.000000, -0.000000
2, 1.633333, -9.041233, 0.752360, 3.397712, 0.368421, 0.125989, 0.001252, 0.003664, 0.024890, 0.005957, 0.027897, -9.043764, 0.791086, 3.422933, 1.314521
0, 1.666666, -1.130402, 3.994776, 5.570591, -0.024427, -0.074063, 0.001765, 0.001238, 0.037945, 0.000611, 0.011004, -1.149995, 4.000000, 5.600008, 0.000000
1, 1.666666, 14.856663, -3.971596, -6.031685, -0.024701, -0.055565, 0.001413, 0.003991, 0.020147, 0.002093, 0.018168, 14.799999, -4.000000, -6.000000, -0.000000
2, 1.666666, -8.913691, 0.777416, 3.490639, 0.342593, 0.074495, 0.001253, 0.003638, 0.025007, 0.005471, 0.026571, -8.929666, 0.834903, 3.500727, 1.344396
0, 1.700000, -0.984353, 3.994292, 5.454694, -0.028300, -0.079905, 0.001748, 0.001231, 0.038064, 0.000593, 0.010907, -0.963328, 4.000000, 5.616675, 0.000000
1, 1.700000, 14.638889, -3.939386, -6.074228, -0.041849, -0.083028, 0.001415, 0.003984, 0.020039, 0.002094, 0.018175, 14.599999, -4.000000, -6.000000, -0.000000
2, 1.700000, -8.808367, 0.831325, 3.570614, 0.350538, 0.066651, 0.001256, 0.003590, 0.025376, 0.004991, 0.025262, -8.812975, 0.879717, 3.578521, 1.374272
0, 1.733333, -0.782891, 3.995562, 5.517730, -0.024655, -0.064157, 0.001729, 0.001225, 0.038140, 0.000581, 0.010841, -0.776105, 4.000000, 5.633342, 0.000000
1, 1.733333, 14.436932, -3.973330, -6.067195, -0.019766, -0.038762, 0.001421, 0.003972, 0.020060, 0.002088, 0.018134, 14.399999, -4.000000, -6.000000, -0.000000
2, 1.733333, -8.692860, 0.874277, 3.619612, 0.349418, 0.055609, 0.001257, 0.003568, 0.025218, 0.004652, 0.024428, -8.693691, 0.925526, 3.656315, 1.404147
0, 1.766666, -0.604656, 3.992010, 5.497558, -0.021420, -0.043905, 0.001708, 0.001224, 0.038118, 0.000569, 0.010762, -0.588327, 4.000000, 5.650009, 0.000000
1, 1.766666, 14.229255, -3.991615, -6.061143, -0.006994, -0.012107, 0.001427, 0.003951, 0.020242, 0.002072, 0.018032, 14.199999, -4.000000, -6.000000, -0.000000
2, 1.766666, -8.577590, 0.903801, 3.643475, 0.336253, 0.029857, 0.001259, 0.003534, 0.025132, 0.004346, 0.023682, -8.571814, 0.972331, 3.734109, 1.434023
0, 1.800000, -0.423802, 3.976597, 5.482716, -0.026517, -0.046218, 0.001686, 0.001226, 0.038007, 0.000559, 0.010688, -0.399994, 4.000000, 5.666676, 0.000000
1, 1.800000, 14.027390, -3.992783, -6.071061, -0.006469, -0.011547, 0.001432, 0.003927, 0.020465, 0.002053, 0.017919, 13.999999, -4.000000, -6.000000, -0.000000
2, 1.800000, -8.440816, 0.919117, 3.712447, 0.305178, -0.021414, 0.001260, 0.003494, 0.024933, 0.004093, 0.023096, -8.447344, 1.020131, 3.811903, 1.463898
0, 1.833333, -0.262630, 3.970362, 5.411658, -0.022411, -0.021583, 0.001666, 0.001232, 0.037924, 0.000557, 0.010679, -0.211105, 4.000000, 5.683342, 0.000000
1, 1.833333, 13.805627, -4.018084, -6.098867, 0.010073, 0.019859, 0.001440, 0.003897, 0.020760, 0.002028, 0.017780, 13.799999, -4.000000, -6.000000, -0.000000
2, 1.833333, -8.329682, 0.940559, 3.720220, 0.288740, -0.048629, 0.001261, 0.003460, 0.024500, 0.003897, 0.022688, -8.320280, 1.068928, 3.889697, 1.493774
0, 1.866666, -0.097028, 3.948314, 5.352750, -0.037143, -0.057677, 0.001646, 0.001240, 0.037756, 0.000557, 0.010679, -0.021660, 4.000000, 5.700009, 0.000000
1, 1.866666, 13.589268, -4.018753, -6.194306, 0.006035, 0.003035, 0.001447, 0.003868, 0.021096, 0.002000, 0.017633, 13.599999, -4.000000, -6.000000, -0.000000
2, 1.866666, -8.190150, 0.952579, 3.853552, 0.253931, -0.110250, 0.001263, 0.003417, 0.024064, 0.003732, 0.022354, -8.190624, 1.118720, 3.967491, 1.523649
0, 1.900000, 0.098938, 3.949159, 5.414680, -0.036658, -0.056414, 0.001630, 0.001250, 0.037644, 0.000564, 0.010726, 0.168341, 4.000000, 5.716676, 0.000000
1, 1.900000, 13.359302, -4.012758, -6.250851, 0.002516, -0.004182, 0.001450, 0.003866, 0.021148, 0.001988, 0.017595, 13.399999, -4.000000, -6.000000, -0.000000
2, 1.900000, -8.060899, 1.059941, 4.016824, 0.305265, -0.046892, 0.001267, 0.003372, 0.023976, 0.003556, 0.021931, -8.058374, 1.169509, 4.045285, 1.553525
0, 1.933333, 0.270477, 3.980317, 5.411645, -0.009897, 0.017904, 0.001613, 0.001262, 0.037389, 0.000569, 0.010741, 0.358896, 4.000000, 5.733343, 0.000000
1, 1.933333, 13.173607, -3.954198, -6.111143, -0.027937, -0.048791, 0.001450, 0.003876, 0.021028, 0.001983, 0.017605, 13.199999, -4.000000, -6.000000, -0.000000
2, 1.933333, -7.938552, 1.145277, 4.051560, 0.341793, 0.006588, 0.001272, 0.003299, 0.024631, 0.003304, 0.021163, -7.923531, 1.221293, 4.123079, 1.583400
0, 1.966666, 0.486961, 3.984206, 5.545881, 0.000826, 0.052157, 0.001597, 0.001275, 0.036964, 0.000574, 0.010756, 0.550008, 4.000000, 5.750010, 0.000000
1, 1.966666, 12.999399, -3.971256, -6.006934, -0.015599, -0.019530, 0.001458, 0.003855, 0.021014, 0.001975, 0.017588, 12.999999, -4.000000, -6.000000, -0.000000
2, 1.966666, -7.797355, 1.176903, 4.064256, 0.328787, -0.011330, 0.001275, 0.003251, 0.024920, 0.003128, 0.020694, -7.786095, 1.274073, 4.200873, 1.613276
0, 2.000000, 0.717427, 3.977067, 5.702210, 0.000486, 0.052670, 0.001585, 0.001293, 0.036429, 0.000582, 0.010794, 0.741675, 4.000000, 5.766677, 0.000000
1, 2.000000, 12.805369, -3.975751, -5.973495, -0.011140, -0.008339, 0.001461, 0.003827, 0.020979, 0.001971, 0.017588, 12.799999, -4.000000, -6.000000, -0.000000
2, 2.000000, -7.640025, 1.258203, 4.184281, 0.350362, 0.015978, 0.001280, 0.003194, 0.025265, 0.002967, 0.020254, -7.646066, 1.327849, 4.278667, 1.643151
0, 2.033333, 0.933861, 3.974988, 5.788709, -0.001341, 0.042272, 0.001574, 0.001314, 0.035874, 0.000592, 0.010837, 0.933897, 4.000000, 5.783344, 0.000000
1, 2.033333, 12.619500, -3.960570, -5.945990, -0.019414, -0.022451, 0.001463, 0.003800, 0.020954, 0.001969, 0.017593, 12.599999, -4.000000, -6.000000, -0.000000
2, 2.033333, -7.479739, 1.330403, 4.308624, 0.359310, 0.019130, 0.001285, 0.003128, 0.025871, 0.002788, 0.019704, -7.503444, 1.382620, 4.356462, 1.673027
0, 2.066666, 1.135756, 3.976509, 5.814622, -0.002022, 0.033078, 0.001569, 0.001340, 0.035373, 0.000606, 0.010924, 1.126676, 4.000000, 5.800011, 0.000000
1, 2.066666, 12.417958, -3.952294, -5.960047, -0.022867, -0.027914, 0.001466, 0.003773, 0.020919, 0.001969, 0.017604, 12.399999, -4.000000, -6.000000, -0.000000
2, 2.066666, -7.330652, 1.410136, 4.422339, 0.372110, 0.023760, 0.001292, 0.003067, 0.026532, 0.002617, 0.019163, -7.358228, 1.438388, 4.434256, 1.702902
0, 2.100000, 1.340558, 3.969126, 5.855562, -0.002909, 0.033329, 0.001567, 0.001368, 0.034927, 0.000623, 0.011039, 1.320009, 4.000000, 5.816678, 0.000000
1, 2.100000, 12.204834, -3.981039, -5.978968, -0.003313, 0.009810, 0.001473, 0.003739, 0.021059, 0.001960, 0.017554, 12.199999, -4.000000, -6.000000, -0.000000
2, 2.100000, -7.187434, 1.476962, 4.480030, 0.377356, 0.022687, 0.001299, 0.003021, 0.027051, 0.002474, 0.018733, -7.210420, 1.495151, 4.512050, 1.732778
0, 2.133333, 1.520380, 3.962844, 5.798606, -0.004201, 0.027462, 0.001568, 0.001398, 0.034484, 0.000642, 0.011165, 1.513899, 4.000000, 5.833344, 0.000000
1, 2.133333, 11.994924, -3.997982, -6.023862, 0.006116, 0.023104, 0.001481, 0.003697, 0.021420, 0.001937, 0.017418, 11.999999, -4.000000, -6.000000, -0.000000
2, 2.133333, -7.042441, 1.499746, 4.509984, 0.346409, -0.037663, 0.001304, 0.002980, 0.027453, 0.002355, 0.018386, -7.060018, 1.552911, 4.589844, 1.762653
0, 2.166666, 1.694997, 3.955023, 5.723177, -0.007724, 0.013820, 0.001570, 0.001428, 0.034025, 0.000667, 0.011342, 1.708343, 4.000000, 5.850011, 0.000000
1, 2.166666, 11.761699, -4.008706, -6.125552, 0.011448, 0.026659, 0.001488, 0.003665, 0.021739, 0.001917, 0.017304, 11.799999, -4.000000, -6.000000, -0.000000
2, 2.166666, -6.897868, 1.562107, 4.612423, 0.342101, -0.061991, 0.001312, 0.002942, 0.027679, 0.002262, 0.018135, -6.907023, 1.611666, 4.667638, 1.792529
0, 2.200000, 1.886386, 3.960362, 5.712878, -0.007953, 0.004366, 0.001576, 0.001456, 0.033619, 0.000693, 0.011505, 1.903344, 4.000000, 5.848899, -0.114068
1, 2.200000, 11.572993, -3.979715, -6.092466, -0.006462, -0.006786, 0.001492, 0.003655, 0.021890, 0.001905, 0.017253, 11.599999, -4.000000, -6.000000, -0.000000
2, 2.200000, -6.732963, 1.625199, 4.718078, 0.337813, -0.078467, 0.001322, 0.002891, 0.028075, 0.002154, 0.017783, -6.751435, 1.671417, 4.745432, 1.822405
0, 2.233333, 2.086522, 3.964199, 5.730894, -0.010329, -0.009214, 0.001583, 0.001486, 0.033206, 0.000720, 0.011676, 2.098307, 3.996198, 5.845563, -0.228093
1, 2.233333, 11.386562, -3.958290, -6.044744, -0.018295, -0.025981, 0.001496, 0.003646, 0.021863, 0.001901, 0.017261, 11.399999, -4.000000, -6.000000, -0.000000
2, 2.233333, -6.566794, 1.702375, 4.821292, 0.344490, -0.073957, 0.001333, 0.002840, 0.028480, 0.002050, 0.017428, -6.593254, 1.732164, 4.823226, 1.852280
0, 2.266666, 2.243172, 3.988309, 5.625252, 0.007125, 0.028391, 0.001590, 0.001520, 0.032708, 0.000753, 0.011890, 2.293159, 3.988595, 5.840004, -0.342031
1, 2.266666, 11.168132, -3.953422, -6.034901, -0.016369, -0.015660, 0.001503, 0.003625, 0.021883, 0.001896, 0.017248, 11.199999, -4.000000, -6.000000, -0.000000
2, 2.266666, -6.442633, 1.778679, 4.819560, 0.357079, -0.058771, 0.001344, 0.002789, 0.028942, 0.001949, 0.017068, -6.432480, 1.793906, 4.901021, 1.882156
0, 2.300000, 2.412376, 3.980489, 5.517856, -0.003367, -0.012220, 0.001600, 0.001551, 0.032213, 0.000787, 0.012096, 2.487826, 3.977194, 5.832224, -0.455839
1, 2.300000, 10.957028, -3.947982, -6.097656, -0.020316, -0.027100, 0.001512, 0.003595, 0.022037, 0.001883, 0.017187, 10.999999, -4.000000, -6.000000, -0.000000
2, 2.300000, -6.283798, 1.810025, 4.887678, 0.325443, -0.128029, 0.001354, 0.002738, 0.029319, 0.001864, 0.016773, -6.269113, 1.856645, 4.978815, 1.912031
0, 2.333333, 2.619154, 3.953057, 5.586678, -0.020583, -0.046720, 0.001613, 0.001576, 0.031947, 0.000816, 0.012249, 2.682234, 3.961999, 5.822227, -0.569474
1, 2.333333, 10.771681, -3.985072, -6.043089, 0.003096, 0.019399, 0.001525, 0.003556, 0.022374, 0.001857, 0.017051, 10.799999, -4.000000, -6.000000, -0.000000
2, 2.333333, -6.114922, 1.816274, 4.854619, 0.290331, -0.174030, 0.001362, 0.002708, 0.029149, 0.001822, 0.016698, -6.103152, 1.920379, 5.056609, 1.941907
0, 2.366666, 2.790210, 3.961429, 5.505323, -0.020249, -0.055433, 0.001620, 0.001611, 0.031531, 0.000851, 0.012444, 2.876308, 3.943016, 5.810017, -0.682892
1, 2.366666, 10.570450, -3.942742, -6.034448, -0.020545, -0.023182, 0.001527, 0.003538, 0.022386, 0.001851, 0.017048, 10.599999, -4.000000, -6.000000, -0.000000
2, 2.366666, -5.949638, 1.908351, 4.981080, 0.306359, -0.152625, 0.001376, 0.002648, 0.029331, 0.001760, 0.016479, -5.934599, 1.985109, 5.134403, 1.971782
0, 2.400000, 2.973287, 3.942139, 5.530361, -0.024700, -0.050324, 0.001630, 0.001642, 0.031268, 0.000882, 0.012600, 3.069975, 3.920253, 5.795596, -0.796051
1, 2.400000, 10.367865, -3.978143, -5.978203, 0.006121, 0.035205, 0.001541, 0.003492, 0.022709, 0.001828, 0.016925, 10.399999, -4.000000, -6.000000, -0.000000
2, 2.400000, -5.796657, 1.925691, 4.890498, 0.286305, -0.166240, 0.001385, 0.002608, 0.029294, 0.001717, 0.016350, -5.763452, 2.050835, 5.212197, 2.001658
0, 2.433333, 3.149772, 3.915427, 5.498620, -0.037567, -0.074018, 0.001636, 0.001678, 0.030892, 0.000916, 0.012781, 3.263162, 3.893718, 5.778973, -0.908907
1, 2.433333, 10.140069, -4.017891, -6.036757, 0.031261, 0.079074, 0.001552, 0.003434, 0.023183, 0.001795, 0.016751, 10.199999, -4.000000, -6.000000, -0.000000
2, 2.433333, -5.647592, 1.982840, 4.908826, 0.286469, -0.162313, 0.001394, 0.002560, 0.029191, 0.001686, 0.016270, -5.589712, 2.117557, 5.289991, 2.031533
0, 2.466666, 3.379971, 3.876286, 5.658665, -0.060970, -0.111191, 0.001642, 0.001714, 0.030620, 0.000947, 0.012927, 3.455794, 3.863421, 5.760151, -1.021417
1, 2.466666, 9.947092, -4.032476, -5.958736, 0.042900, 0.104729, 0.001557, 0.003403, 0.023476, 0.001775, 0.016664, 9.999999, -4.000000, -6.000000, -0.000000
2, 2.466666, -5.454863, 2.112541, 5.063427, 0.333970, -0.068216, 0.001407, 0.002486, 0.029542, 0.001622, 0.015975, -5.413379, 2.185275, 5.367785, 2.061409
0, 2.500000, 3.607639, 3.838542, 5.789120, -0.082231, -0.143110, 0.001647, 0.001760, 0.030494, 0.000972, 0.013010, 3.647799, 3.829374, 5.739140, -1.133539
1, 2.500000, 9.758888, -4.072447, -5.902399, 0.067375, 0.149451, 0.001564, 0.003349, 0.023996, 0.001741, 0.016493, 9.799999, -4.000000, -6.000000, -0.000000
2, 2.500000, -5.283607, 2.211624, 5.129315, 0.360686, -0.015417, 0.001419, 0.002403, 0.030247, 0.001526, 0.015494, -5.234453, 2.253989, 5.445579, 2.091284
0, 2.533333, 3.797681, 3.802601, 5.701263, -0.111540, -0.218733, 0.001649, 0.001813, 0.030413, 0.000992, 0.013064, 3.839104, 3.791590, 5.715946, -1.245230
1, 2.533333, 9.570389, -4.041841, -5.951690, 0.039684, 0.077786, 0.001569, 0.003298, 0.024510, 0.001711, 0.016346, 9.599999, -4.000000, -6.000000, -0.000000
2, 2.533333, -5.097710, 2.258751, 5.243135, 0.332575, -0.091814, 0.001433, 0.002303, 0.031179, 0.001408, 0.014893, -5.052933, 2.323698, 5.523373, 2.121160
0, 2.566666, 3.988204, 3.768037, 5.648618, -0.136068, -0.271866, 0.001647, 0.001864, 0.030400, 0.001010, 0.013126, 4.029635, 3.750082, 5.690579, -1.356447
1, 2.566666, 9.381896, -4.006246, -5.960072, 0.013900, 0.021312, 0.001576, 0.003274, 0.024607, 0.001705, 0.016355, 9.399999, -4.000000, -6.000000, -0.000000
2, 2.566666, -4.900319, 2.330499, 5.382779, 0.324270, -0.120817, 0.001450, 0.002217, 0.031933, 0.001311, 0.014436, -4.868821, 2.394404, 5.601167, 2.151035
0, 2.600000, 4.201689, 3.716862, 5.734692, -0.161434, -0.303101, 0.001644, 0.001910, 0.030552, 0.001023, 0.013146, 4.219321, 3.704867, 5.663048, -1.467149
1, 2.600000, 9.201492, -4.030505, -5.902425, 0.028054, 0.049472, 0.001589, 0.003238, 0.024802, 0.001693, 0.016313, 9.199999, -4.000000, -6.000000, -0.000000
2, 2.600000, -4.716978, 2.387810, 5.393254, 0.322681, -0.109201, 0.001466, 0.002151, 0.032434, 0.001239, 0.014133, -4.682115, 2.466105, 5.678961, 2.180911
0, 2.633333, 4.450521, 3.644732, 5.930203, -0.198160, -0.350896, 0.001640, 0.001961, 0.030743, 0.001031, 0.013134, 4.408089, 3.655962, 5.633363, -1.577292
1, 2.633333, 9.037950, -4.053616, -5.799818, 0.041224, 0.076242, 0.001598, 0.003206, 0.024937, 0.001686, 0.016298, 8.999999, -4.000000, -6.000000, -0.000000
2, 2.633333, -4.499502, 2.492323, 5.532214, 0.348426, -0.047118, 0.001483, 0.002070, 0.032998, 0.001161, 0.013780, -4.492817, 2.538802, 5.756756, 2.210787
0, 2.666666, 4.615698, 3.587849, 5.733314, -0.237745, -0.446176, 0.001629, 0.002026, 0.030888, 0.001037, 0.013123, 4.595868, 3.603386, 5.601537, -1.686836
1, 2.666666, 8.836487, -4.011850, -5.947447, 0.002530, -0.022962, 0.001607, 0.003159, 0.025230, 0.001671, 0.016226, 8.799999, -4.000000, -6.000000, -0.000000
2, 2.666666, -4.307044, 2.508926, 5.596779, 0.295319, -0.178356, 0.001500, 0.001980, 0.033704, 0.001068, 0.013323, -4.300925, 2.612495, 5.834550, 2.240662
0, 2.700000, 4.809114, 3.519931, 5.759645, -0.266032, -0.474008, 0.001614, 0.002077, 0.031141, 0.001041, 0.013125, 4.782586, 3.547158, 5.567581, -1.795739
1, 2.700000, 8.632032, -4.041022, -5.971916, 0.018127, 0.005752, 0.001622, 0.003125, 0.025381, 0.001660, 0.016180, 8.599999, -4.000000, -6.000000, -0.000000
2, 2.700000, -4.117954, 2.578500, 5.635082, 0.298844, -0.159037, 0.001518, 0.001919, 0.034002, 0.001019, 0.013150, -4.106440, 2.687183, 5.912344, 2.270538
0, 2.733333, 4.973564, 3.489059, 5.635217, -0.278719, -0.486859, 0.001595, 0.002135, 0.031237, 0.001050, 0.013172, 4.968172, 3.487300, 5.531507, -1.903959
1, 2.733333, 8.437980, -3.995916, -5.993275, -0.013424, -0.058431, 0.001630, 0.003105, 0.025370, 0.001657, 0.016185, 8.399999, -4.000000, -6.000000, -0.000000
2, 2.733333, -3.925567, 2.654720, 5.732023, 0.294864, -0.176208, 0.001536, 0.001836, 0.034495, 0.000950, 0.012815, -3.909362, 2.762868, 5.990138, 2.300413
0, 2.766666, 5.169249, 3.458756, 5.728002, -0.272684, -0.423658, 0.001578, 0.002185, 0.031321, 0.001060, 0.013234, 5.152556, 3.423835, 5.493331, -2.011455
1, 2.766666, 8.268437, -3.975403, -5.799148, -0.017740, -0.043781, 0.001639, 0.003091, 0.025115, 0.001664, 0.016254, 8.199999, -4.000000, -6.000000, -0.000000
2, 2.766666, -3.722733, 2.768932, 5.805301, 0.336232, -0.060993, 0.001554, 0.001753, 0.034966, 0.000882, 0.012471, -3.709690, 2.839548, 6.067932, 2.330289
0, 2.800000, 5.376812, 3.395144, 5.848918, -0.285646, -0.405497, 0.001566, 0.002239, 0.031340, 0.001069, 0.013284, 5.335667, 3.356786, 5.453065, -2.118186
1, 2.800000, 8.083010, -4.017016, -5.721713, 0.012475, 0.025666, 0.001652, 0.003039, 0.025255, 0.001654, 0.016199, 7.999999, -4.000000, -6.000000, -0.000000
2, 2.800000, -3.540244, 2.861010, 5.809524, 0.362134, 0.013294, 0.001567, 0.001672, 0.035464, 0.000813, 0.012111, -3.507426, 2.917225, 6.145726, 2.360164
0, 2.833333, 5.567723, 3.325286, 5.828405, -0.313398, -0.445289, 0.001552, 0.002300, 0.031307, 0.001078, 0.013328, 5.517436, 3.286180, 5.410727, -2.224111
1, 2.833333, 7.899932, -4.003215, -5.737764, 0.000219, -0.004490, 0.001659, 0.002989, 0.025494, 0.001642, 0.016126, 7.799999, -4.000000, -6.000000, -0.000000
2, 2.833333, -3.337263, 2.929919, 5.876572, 0.354213, -0.014243, 0.001579, 0.001585, 0.035948, 0.000739, 0.011705, -3.302568, 2.995897, 6.223520, 2.390040
0, 2.866666, 5.731908, 3.290730, 5.697816, -0.322192, -0.451159, 0.001532, 0.002363, 0.031161, 0.001092, 0.013428, 5.697793, 3.212043, 5.366331, -2.329191
1, 2.866666, 7.706721, -3.959913, -5.771317, -0.028002, -0.061241, 0.001664, 0.002956, 0.025417, 0.001645, 0.016158, 7.599999, -4.000000, -6.000000, -0.000000
2, 2.866666, -3.142799, 3.023804, 5.970242, 0.353787, -0.040455, 0.001592, 0.001507, 0.036399, 0.000676, 0.011363, -3.095118, 3.075565, 6.301314, 2.419915
0, 2.900000, 5.907543, 3.199319, 5.695153, -0.355831, -0.491278, 0.001515, 0.002413, 0.031120, 0.001105, 0.013513, 5.876671, 3.134403, 5.319893, -2.433385
1, 2.900000, 7.481121, -3.983399, -5.864258, -0.012535, -0.032009, 0.001676, 0.002912, 0.025504, 0.001638, 0.016116, 7.399999, -4.000000, -6.000000, -0.000000
2, 2.900000, -2.930482, 3.117157, 6.083059, 0.356944, -0.043697, 0.001606, 0.001445, 0.036811, 0.000629, 0.011120, -2.885074, 3.156229, 6.379108, 2.449791
0, 2.933333, 6.070397, 3.085992, 5.661413, -0.402866, -0.561007, 0.001497, 0.002460, 0.031255, 0.001113, 0.013545, 6.054001, 3.053290, 5.271434, -2.536654
1, 2.933333, 7.237366, -4.017459, -6.031211, 0.004885, -0.009487, 0.001690, 0.002851, 0.026028, 0.001600, 0.015880, 7.199999, -4.000000, -6.000000, -0.000000
2, 2.933333, -2.722831, 3.188807, 6.144853, 0.344464, -0.083898, 0.001618, 0.001391, 0.037131, 0.000589, 0.010902, -2.672437, 3.237888, 6.456903, 2.479666
0, 2.966666, 6.232470, 2.997831, 5.638218, -0.429905, -0.579726, 0.001476, 0.002503, 0.031486, 0.001118, 0.013555, 6.229715, 2.968735, 5.220970, -2.638959
1, 2.966666, 7.012871, -4.022634, -6.089275, 0.007740, -0.004928, 0.001702, 0.002802, 0.026550, 0.001556, 0.015639, 6.999999, -4.000000, -6.000000, -0.000000
2, 2.966666, -2.506994, 3.278905, 6.244302, 0.345521, -0.085228, 0.001629, 0.001341, 0.037355, 0.000553, 0.010694, -2.457207, 3.320544, 6.534697, 2.509542
0, 3.000000, 6.365588, 2.931313, 5.486904, -0.451218, -0.600195, 0.001455, 0.002546, 0.031708, 0.001124, 0.013570, 6.403748, 2.880770, 5.168521, -2.740260
1, 3.000000, 6.789065, -3.996004, -6.174570, -0.013142, -0.053384, 0.001715, 0.002745, 0.027148, 0.001504, 0.015362, 6.799999, -4.000000, -6.000000, -0.000000
2, 3.000000, -2.328193, 3.340929, 6.196187, 0.330920, -0.128305, 0.001638, 0.001299, 0.037489, 0.000523, 0.010512, -2.239384, 3.404195, 6.612491, 2.539417
0, 3.033333, 6.547577, 2.843793, 5.623003, -0.458938, -0.548490, 0.001436, 0.002578, 0.031977, 0.001130, 0.013583, 6.576032, 2.789428, 5.114106, -2.840519
1, 3.033333, 6.579276, -4.032950, -6.088311, 0.019959, 0.033394, 0.001732, 0.002698, 0.027528, 0.001465, 0.015187, 6.599999, -4.000000, -6.000000, -0.000000
2, 3.033333, -2.106658, 3.457847, 6.334816, 0.364269, -0.020352, 0.001645, 0.001265, 0.037614, 0.000503, 0.010392, -2.018967, 3.488843, 6.690285, 2.569293
0, 3.066666, 6.730347, 2.705598, 5.691277, -0.510181, -0.619088, 0.001422, 0.002616, 0.032301, 0.001127, 0.013523, 6.746502, 2.694744, 5.057747, -2.939698
1, 3.066666, 6.378260, -4.047860, -6.133834, 0.021049, 0.021507, 0.001746, 0.002622, 0.028279, 0.001402, 0.014866, 6.399999, -4.000000, -6.000000, -0.000000
2, 3.066666, -1.876137, 3.524413, 6.410700, 0.351582, -0.051192, 0.001647, 0.001235, 0.037433, 0.000482, 0.010241, -1.795958, 3.574486, 6.768079, 2.599169
0, 3.100000, 6.903287, 2.631218, 5.736013, -0.510524, -0.563898, 0.001403, 0.002658, 0.032656, 0.001123, 0.013463, 6.915093, 2.596754, 4.999465, -3.037759
1, 3.100000, 6.194908, -4.042783, -6.019489, 0.023214, 0.040409, 0.001759, 0.002562, 0.028809, 0.001355, 0.014667, 6.199999, -4.000000, -6.000000, -0.000000
2, 3.100000, -1.665667, 3.624769, 6.487080, 0.374481, 0.026205, 0.001649, 0.001212, 0.037243, 0.000468, 0.010132, -1.570355, 3.661125, 6.845873, 2.629044
0, 3.133333, 7.080902, 2.528184, 5.755321, -0.535642, -0.581133, 0.001386, 0.002707, 0.032805, 0.001124, 0.013456, 7.081742, 2.495495, 4.939282, -3.134665
1, 3.133333, 6.008234, -4.030284, -5.998783, 0.011954, 0.013521, 0.001771, 0.002508, 0.029156, 0.001326, 0.014574, 5.999999, -4.000000, -6.000000, -0.000000
2, 3.133333, -1.425782, 3.723361, 6.630150, 0.375420, 0.020295, 0.001650, 0.001195, 0.036857, 0.000458, 0.010059, -1.342159, 3.748759, 6.923667, 2.658920
0, 3.166666, 7.259069, 2.427225, 5.804838, -0.551521, -0.568724, 0.001370, 0.002751, 0.033068, 0.001119, 0.013407, 7.246385, 2.391006, 4.877221, -3.230379
1, 3.166666, 5.833461, -4.022091, -5.914577, 0.007825, 0.011218, 0.001785, 0.002448, 0.029505, 0.001296, 0.014472, 5.799999, -4.000000, -6.000000, -0.000000
2, 3.166666, -1.200615, 3.815418, 6.715064, 0.385475, 0.055758, 0.001653, 0.001187, 0.036460, 0.000454, 0.010022, -1.111370, 3.837390, 7.001462, 2.688795
0, 3.200000, 7.433386, 2.300087, 5.877317, -0.578826, -0.577717, 0.001356, 0.002796, 0.033313, 0.001113, 0.013356, 7.408959, 2.283327, 4.813305, -3.324865
1, 3.200000, 5.637205, -4.040366, -5.908794, 0.018823, 0.033394, 0.001800, 0.002380, 0.029908, 0.001266, 0.014349, 5.599999, -4.000000, -6.000000, -0.000000
2, 3.200000, -0.974875, 3.879418, 6.718877, 0.367147, -0.003471, 0.001660, 0.001185, 0.036017, 0.000457, 0.010042, -0.877988, 3.927017, 7.282059, 1.794910
0, 3.233333, 7.605107, 2.186932, 5.930967, -0.594084, -0.559885, 0.001341, 0.002843, 0.033538, 0.001107, 0.013309, 7.569403, 2.172498, 4.747560, -3.418086
1, 3.233333, 5.442285, -4.059950, -5.886942, 0.032028, 0.062451, 0.001814, 0.002308, 0.030414, 0.001228, 0.014175, 5.399999, -4.000000, -6.000000, -0.000000
2, 3.233333, -0.761433, 3.933450, 6.651792, 0.336710, -0.106246, 0.001668, 0.001189, 0.035716, 0.000465, 0.010099, -0.635253, 3.986847, 7.449021, 0.873016
0, 3.266666, 7.748541, 2.048982, 5.938859, -0.626165, -0.580614, 0.001327, 0.002890, 0.033688, 0.001102, 0.013283, 7.727655, 2.058562, 4.680008, -3.510008
1, 3.266666, 5.210833, -4.076502, -5.976259, 0.041348, 0.074679, 0.001826, 0.002230, 0.031042, 0.001184, 0.013944, 5.199999, -4.000000, -6.000000, -0.000000
2, 3.266666, -0.532260, 3.943110, 6.544834, 0.273399, -0.296262, 0.001677, 0.001198, 0.035591, 0.000477, 0.010179, -0.386952, 4.015948, 7.499744, -0.062501
