sen_ID_lid_rad,time_s,nis
0,1.233333,0.604407
1,1.233333,7.874317
0,1.233333,0.635549
1,1.233333,4.398937
0,1.266666,0.305255
1,1.266666,8.404150
0,1.266666,0.114468
1,1.266666,8.195507
0,1.266666,0.281255
1,1.266666,6.361535
0,1.300000,0.638233
1,1.300000,8.052176
0,1.300000,0.025359
1,1.300000,6.507661
0,1.300000,0.744657
1,1.300000,8.125651
0,1.333333,2.079971
1,1.333333,5.028317
0,1.333333,1.654077
1,1.333333,5.038872
0,1.333333,3.521517
1,1.333333,9.325836
0,1.366666,3.396255
1,1.366666,1.498263
0,1.366666,2.344953
1,1.366666,1.233077
0,1.366666,4.578116
1,1.366666,1.720957
0,1.400000,3.510772
1,1.400000,1.173438
0,1.400000,1.985029
1,1.400000,1.162518
0,1.400000,2.707089
1,1.400000,2.751683
0,1.433333,0.127613
1,1.433333,2.597364
0,1.433333,0.309302
1,1.433333,2.686679
0,1.433333,1.173925
1,1.433333,5.831554
0,1.466666,4.026673
1,1.466666,1.515896
0,1.466666,3.896263
1,1.466666,1.598195
0,1.466666,1.795366
1,1.466666,1.370929
0,1.500000,1.377097
1,1.500000,6.672108
0,1.500000,0.303401
1,1.500000,7.887234
0,1.500000,1.049990
1,1.500000,13.308749
0,1.533333,2.762733
1,1.533333,7.529638
0,1.533333,3.262725
1,1.533333,7.562418
0,1.533333,5.110415
1,1.533333,5.290009
0,1.566666,4.411481
1,1.566666,1.939274
0,1.566666,3.206511
1,1.566666,1.975685
0,1.566666,4.794266
1,1.566666,4.513167
0,1.600000,1.216220
1,1.600000,4.349196
0,1.600000,1.290078
1,1.600000,3.859701
0,1.600000,2.427944
1,1.600000,4.143221
0,1.633333,0.868088
1,1.633333,1.189356
0,1.633333,0.848710
1,1.633333,1.369478
0,1.633333,1.577660
1,1.633333,4.943694
0,1.666666,4.001530
1,1.666666,2.724960
0,1.666666,3.605978
1,1.666666,2.230820
0,1.666666,4.022370
1,1.666666,5.012516
0,1.700000,4.882610
1,1.700000,1.033238
0,1.700000,5.264023
1,1.700000,0.986509
0,1.700000,5.450866
1,1.700000,3.544537
0,1.733333,0.571507
1,1.733333,2.816148
0,1.733333,1.116031
1,1.733333,2.379743
0,1.733333,0.193304
1,1.733333,3.456732
0,1.766666,0.306182
1,1.766666,0.525584
0,1.766666,0.767796
1,1.766666,0.398978
0,1.766666,0.107529
1,1.766666,0.611447
0,1.800000,1.464755
1,1.800000,3.027143
0,1.800000,1.088729
1,1.800000,3.821971
0,1.800000,1.070222
1,1.800000,4.344081
0,1.833333,2.228797
1,1.833333,1.035871
0,1.833333,3.503787
1,1.833333,1.456880
0,1.833333,2.307645
1,1.833333,1.170857
0,1.866666,0.715020
1,1.866666,2.323227
0,1.866666,0.692594
1,1.866666,5.399506
0,1.866666,0.008344
1,1.866666,8.256626
0,1.900000,3.869303
1,1.900000,6.879996
0,1.900000,4.789779
